Role,Context,Capability,Permission
R54,ctx9,res423_exe,allow
R65,ctx5,res483_write,deny
R44,ctx2,res458_write,allow
R57,ctx4,res193_exe,allow
R10,ctx5,res83_exe,allow
R38,ctx9,res141_write,allow
R37,ctx1,res413_read,allow
R68,ctx17,res210_read,allow
R21,ctx10,res449_read,allow
R45,ctx8,res10_exe,allow
R68,ctx15,res278_exe,allow
R16,ctx17,res209_exe,allow
R5,ctx19,res314_exe,allow
R39,ctx16,res311_exe,allow
R73,ctx3,res440_exe,allow
R32,ctx14,res17_exe,allow
R78,ctx16,res239_exe,deny
R71,ctx12,res372_read,deny
R25,ctx18,res226_exe,allow
R79,ctx15,res428_exe,allow
R24,ctx4,res349_exe,deny
R84,ctx11,res188_exe,allow
R70,ctx15,res280_write,allow
R72,ctx16,res225_write,allow
R2,ctx16,res87_write,deny
R78,ctx10,res106_exe,allow
R91,ctx14,res398_exe,allow
R70,ctx13,res491_exe,allow
R17,ctx17,res345_exe,allow
R26,ctx2,res48_write,allow
R15,ctx19,res156_exe,allow
R13,ctx10,res130_write,allow
R53,ctx20,res260_write,allow
R94,ctx12,res39_write,allow
R22,ctx5,res172_exe,allow
R23,ctx13,res321_read,deny
R100,ctx11,res6_exe,allow
R5,ctx5,res297_exe,allow
R9,ctx7,res218_exe,allow
R88,ctx15,res181_exe,allow
R33,ctx18,res9_write,allow
R53,ctx20,res314_exe,allow
R57,ctx1,res258_write,allow
R44,ctx4,res165_exe,allow
R38,ctx18,res83_exe,deny
R91,ctx3,res351_exe,deny
R4,ctx17,res213_exe,allow
R83,ctx5,res79_exe,deny
R57,ctx8,res167_write,allow
R87,ctx19,res32_write,allow
R55,ctx18,res490_exe,allow
R42,ctx9,res36_read,deny
R92,ctx12,res157_exe,allow
R10,ctx6,res429_exe,allow
R7,ctx4,res220_read,allow
R80,ctx13,res216_read,allow
R18,ctx6,res382_exe,allow
R74,ctx3,res333_write,allow
R100,ctx11,res72_exe,allow
R97,ctx14,res284_read,allow
R26,ctx13,res136_write,deny
R74,ctx7,res125_exe,allow
R14,ctx19,res108_exe,allow
R100,ctx18,res400_write,deny
R29,ctx9,res87_exe,allow
R86,ctx2,res422_read,allow
R87,ctx16,res362_read,allow
R51,ctx19,res85_write,deny
R36,ctx4,res186_exe,allow
R99,ctx17,res164_read,deny
R45,ctx16,res410_read,allow
R32,ctx10,res464_exe,allow
R9,ctx7,res392_exe,allow
R60,ctx15,res422_exe,allow
R10,ctx1,res79_read,allow
R33,ctx16,res241_write,allow
R73,ctx10,res325_exe,deny
R84,ctx7,res41_read,allow
R54,ctx20,res71_write,allow
R25,ctx7,res133_exe,allow
R59,ctx14,res380_exe,allow
R100,ctx15,res88_write,deny
R64,ctx6,res87_write,allow
R10,ctx9,res109_write,allow
R100,ctx1,res148_write,allow
R18,ctx3,res124_exe,allow
R3,ctx12,res310_write,allow
R71,ctx13,res468_exe,allow
R38,ctx18,res83_write,deny
R16,ctx10,res155_read,allow
R19,ctx1,res301_read,allow
R57,ctx13,res59_exe,allow
R4,ctx2,res84_exe,allow
R44,ctx1,res272_read,allow
R21,ctx18,res337_write,deny
R86,ctx16,res14_exe,allow
R92,ctx5,res368_exe,allow
R80,ctx14,res143_exe,deny
R50,ctx11,res353_exe,allow
R58,ctx4,res104_exe,allow
R25,ctx8,res171_read,deny
R44,ctx5,res28_exe,allow
R38,ctx14,res394_read,deny
R70,ctx5,res80_exe,allow
R96,ctx4,res60_read,deny
R23,ctx2,res303_write,allow
R84,ctx20,res42_exe,allow
R49,ctx8,res224_read,deny
R47,ctx13,res131_exe,allow
R25,ctx6,res159_write,allow
R93,ctx13,res175_exe,allow
R89,ctx4,res356_write,allow
R75,ctx18,res80_exe,deny
R29,ctx14,res223_exe,allow
R73,ctx16,res338_write,allow
R19,ctx18,res357_exe,allow
R89,ctx18,res99_exe,allow
R6,ctx14,res217_exe,allow
R56,ctx19,res74_exe,allow
R15,ctx19,res156_write,allow
R13,ctx10,res130_exe,allow
R32,ctx16,res88_exe,allow
R38,ctx3,res495_write,allow
R68,ctx14,res339_exe,allow
R38,ctx14,res117_write,deny
R86,ctx19,res389_write,allow
R16,ctx9,res416_write,deny
R62,ctx16,res332_write,allow
R75,ctx12,res205_exe,allow
R50,ctx2,res3_write,allow
R42,ctx5,res318_exe,allow
R74,ctx11,res454_exe,allow
R99,ctx9,res186_read,allow
R74,ctx15,res114_exe,allow
R34,ctx7,res123_write,allow
R43,ctx3,res281_write,deny
R61,ctx16,res286_write,deny
R53,ctx6,res294_exe,allow
R24,ctx15,res1_write,deny
R2,ctx2,res122_exe,allow
R13,ctx13,res167_read,deny
R43,ctx2,res184_exe,allow
R78,ctx15,res378_read,allow
R90,ctx14,res105_read,deny
R43,ctx8,res350_write,deny
R36,ctx6,res393_exe,deny
R22,ctx3,res49_exe,deny
R45,ctx16,res373_exe,allow
R18,ctx8,res101_write,allow
R12,ctx14,res410_write,allow
R72,ctx2,res240_exe,allow
R33,ctx10,res401_exe,allow
R10,ctx3,res228_write,allow
R68,ctx2,res440_read,allow
R50,ctx19,res169_read,allow
R98,ctx20,res254_exe,allow
R62,ctx16,res144_write,allow
R53,ctx11,res151_exe,allow
R95,ctx18,res420_write,allow
R77,ctx18,res365_exe,allow
R77,ctx18,res338_exe,allow
R6,ctx15,res88_exe,deny
R87,ctx20,res261_read,allow
R52,ctx13,res413_write,allow
R9,ctx19,res376_exe,allow
R41,ctx6,res491_write,allow
R64,ctx13,res343_write,allow
R67,ctx20,res249_read,allow
R43,ctx3,res281_exe,allow
R93,ctx18,res180_exe,allow
R63,ctx10,res498_read,allow
R6,ctx20,res174_exe,allow
R9,ctx4,res139_write,allow
R10,ctx17,res157_exe,allow
R34,ctx18,res33_exe,allow
R86,ctx18,res355_exe,allow
R32,ctx20,res490_write,deny
R73,ctx8,res49_read,allow
R26,ctx17,res147_read,allow
R81,ctx20,res330_read,allow
R33,ctx9,res12_read,allow
R82,ctx6,res87_read,allow
R8,ctx12,res241_exe,allow
R40,ctx3,res58_exe,allow
R5,ctx15,res312_exe,allow
R84,ctx8,res19_read,allow
R1,ctx2,res351_read,deny
R56,ctx13,res435_exe,allow
R34,ctx7,res123_exe,deny
R80,ctx1,res46_write,allow
R41,ctx16,res393_read,allow
R59,ctx9,res221_read,allow
R12,ctx13,res495_read,allow
R81,ctx6,res277_exe,allow
R3,ctx16,res359_read,deny
R15,ctx6,res310_exe,allow
R9,ctx8,res155_write,allow
R35,ctx4,res7_exe,allow
R33,ctx6,res424_write,allow
R56,ctx3,res257_exe,allow
R47,ctx3,res363_exe,deny
R48,ctx19,res414_exe,allow
R32,ctx8,res242_read,deny
R36,ctx15,res13_exe,allow
R3,ctx20,res107_exe,allow
R58,ctx14,res426_exe,allow
R5,ctx6,res256_exe,allow
R36,ctx5,res219_exe,allow
R35,ctx17,res375_exe,allow
R99,ctx8,res162_exe,allow
R19,ctx16,res119_read,allow
R45,ctx10,res87_exe,deny
R51,ctx8,res242_read,allow
R75,ctx14,res28_write,deny
R47,ctx3,res404_exe,allow
R40,ctx4,res269_exe,allow
R17,ctx13,res176_exe,allow
R45,ctx4,res343_exe,allow
R70,ctx10,res23_exe,allow
R19,ctx11,res486_read,allow
R90,ctx20,res111_write,allow
R50,ctx12,res98_exe,deny
R24,ctx2,res494_exe,deny
R87,ctx11,res215_exe,allow
R26,ctx9,res93_exe,allow
R43,ctx15,res268_read,allow
R11,ctx16,res127_read,allow
R54,ctx16,res415_read,allow
R75,ctx9,res147_exe,allow
R45,ctx4,res103_exe,allow
R32,ctx3,res384_read,deny
R75,ctx12,res157_write,allow
R18,ctx7,res76_write,allow
R66,ctx13,res85_read,allow
R70,ctx8,res406_exe,allow
R85,ctx17,res327_write,allow
R4,ctx20,res477_read,allow
R21,ctx20,res228_read,allow
R16,ctx16,res77_read,allow
R22,ctx13,res77_write,allow
R74,ctx16,res112_exe,allow
R49,ctx19,res33_exe,allow
R87,ctx12,res217_exe,deny
R81,ctx2,res254_write,allow
R98,ctx3,res47_write,deny
R43,ctx5,res3_read,allow
R31,ctx19,res344_write,allow
R14,ctx8,res247_read,deny
R62,ctx2,res410_exe,allow
R18,ctx4,res48_write,deny
R35,ctx5,res77_write,allow
R68,ctx5,res341_exe,allow
R71,ctx14,res235_exe,allow
R33,ctx17,res465_write,allow
R73,ctx11,res240_exe,allow
R83,ctx3,res108_write,allow
R29,ctx15,res101_read,allow
R54,ctx11,res116_exe,allow
R96,ctx16,res320_read,allow
R35,ctx3,res497_exe,allow
R88,ctx4,res273_write,deny
R27,ctx19,res162_exe,allow
R11,ctx11,res68_write,allow
R89,ctx11,res224_exe,allow
R97,ctx17,res415_exe,allow
R86,ctx3,res500_exe,allow
R43,ctx4,res129_exe,allow
R61,ctx1,res120_write,allow
R73,ctx10,res31_exe,deny
R40,ctx15,res352_read,allow
R68,ctx16,res361_read,allow
R52,ctx10,res351_write,allow
R77,ctx20,res159_read,allow
R51,ctx5,res478_write,allow
R36,ctx19,res426_write,allow
R81,ctx7,res179_exe,deny
R10,ctx8,res220_exe,allow
R98,ctx16,res88_exe,allow
R72,ctx12,res196_exe,allow
R79,ctx17,res287_exe,allow
R64,ctx18,res185_exe,allow
R17,ctx18,res475_exe,allow
R28,ctx10,res191_exe,allow
R98,ctx20,res353_read,allow
R41,ctx2,res387_write,allow
R46,ctx13,res432_exe,allow
R41,ctx15,res24_read,allow
R51,ctx11,res471_exe,deny
R41,ctx13,res237_exe,deny
R58,ctx11,res350_exe,allow
R76,ctx19,res252_exe,allow
R49,ctx11,res481_exe,allow
R72,ctx8,res115_exe,allow
R29,ctx15,res484_write,allow
R88,ctx4,res476_exe,allow
R55,ctx8,res261_write,allow
R78,ctx10,res295_write,allow
R29,ctx2,res488_exe,deny
R83,ctx5,res477_write,allow
R72,ctx13,res493_exe,allow
R56,ctx15,res18_read,allow
R72,ctx8,res62_exe,allow
R95,ctx9,res115_exe,allow
R25,ctx6,res202_exe,allow
R45,ctx2,res283_write,allow
R6,ctx20,res432_exe,allow
R75,ctx11,res347_read,allow
R41,ctx19,res248_exe,allow
R71,ctx7,res94_write,deny
R36,ctx6,res181_exe,allow
R28,ctx5,res435_exe,allow
R87,ctx19,res477_write,allow
R67,ctx18,res313_exe,allow
R46,ctx11,res482_exe,deny
R73,ctx16,res352_exe,allow
R51,ctx8,res69_read,allow
R92,ctx16,res123_read,allow
R11,ctx7,res228_exe,deny
R4,ctx19,res442_read,allow
R4,ctx5,res163_exe,allow
R99,ctx1,res268_exe,allow
R54,ctx4,res372_exe,allow
R11,ctx15,res456_exe,allow
R89,ctx3,res47_exe,allow
R59,ctx17,res234_write,allow
R79,ctx1,res195_read,allow
R41,ctx6,res462_exe,deny
R53,ctx19,res252_exe,allow
R4,ctx9,res485_exe,allow
R36,ctx3,res132_exe,deny
R74,ctx12,res291_exe,allow
R50,ctx15,res401_exe,deny
R83,ctx14,res114_read,allow
R13,ctx15,res68_exe,allow
R18,ctx17,res348_exe,allow
R73,ctx6,res38_read,allow
R43,ctx13,res387_exe,allow
R84,ctx13,res293_exe,allow
R63,ctx10,res146_exe,allow
R52,ctx19,res223_write,allow
R40,ctx15,res311_write,deny
R68,ctx5,res341_write,allow
R89,ctx5,res246_read,allow
R39,ctx15,res442_read,deny
R44,ctx6,res356_read,allow
R81,ctx19,res85_write,allow
R50,ctx12,res98_write,allow
R79,ctx3,res412_exe,allow
R82,ctx20,res392_exe,allow
R82,ctx9,res382_read,allow
R42,ctx5,res314_exe,allow
R44,ctx5,res28_write,deny
R57,ctx16,res55_write,allow
R81,ctx13,res27_read,allow
R87,ctx9,res334_exe,allow
R57,ctx16,res55_exe,allow
R16,ctx7,res246_read,deny
R100,ctx12,res82_read,allow
R98,ctx17,res59_exe,allow
R61,ctx9,res405_exe,deny
R33,ctx16,res395_exe,deny
R14,ctx18,res256_exe,allow
R2,ctx8,res162_exe,allow
R7,ctx20,res245_read,allow
R53,ctx8,res499_write,allow
R52,ctx20,res362_exe,allow
R95,ctx15,res357_exe,allow
R74,ctx2,res77_write,allow
R72,ctx8,res62_write,allow
R72,ctx15,res13_exe,allow
R62,ctx12,res396_write,allow
R47,ctx8,res207_exe,deny
R92,ctx6,res446_exe,allow
R29,ctx13,res191_write,allow
R58,ctx1,res197_read,allow
R94,ctx1,res68_exe,deny
R87,ctx1,res47_read,allow
R43,ctx10,res351_read,deny
R84,ctx18,res475_exe,allow
R60,ctx15,res422_write,allow
R90,ctx6,res482_exe,allow
R73,ctx1,res402_exe,deny
R38,ctx3,res495_exe,allow
R90,ctx14,res379_write,allow
R61,ctx16,res286_exe,deny
R22,ctx5,res145_read,allow
R4,ctx19,res424_read,allow
R18,ctx20,res222_write,allow
R57,ctx17,res157_exe,allow
R50,ctx3,res57_write,deny
R54,ctx15,res139_write,allow
R78,ctx8,res141_write,allow
R70,ctx7,res202_exe,allow
R78,ctx19,res314_exe,deny
R34,ctx20,res42_exe,allow
R56,ctx5,res403_read,allow
R92,ctx14,res27_exe,deny
R31,ctx6,res97_exe,allow
R9,ctx10,res380_exe,allow
R74,ctx8,res137_write,allow
R80,ctx6,res398_exe,deny
R99,ctx18,res96_write,allow
R55,ctx3,res493_exe,allow
R19,ctx18,res61_exe,allow
R5,ctx16,res206_write,allow
R78,ctx8,res102_exe,allow
R79,ctx16,res240_write,allow
R98,ctx19,res202_write,allow
R36,ctx14,res497_read,allow
R67,ctx8,res3_read,allow
R67,ctx14,res86_write,allow
R28,ctx5,res454_exe,allow
R40,ctx4,res196_write,allow
R54,ctx7,res283_exe,allow
R44,ctx11,res170_exe,allow
R21,ctx15,res448_read,deny
R7,ctx14,res153_read,allow
R38,ctx20,res86_write,allow
R25,ctx13,res313_read,allow
R19,ctx19,res113_read,allow
R52,ctx13,res494_read,allow
R3,ctx1,res54_exe,allow
R73,ctx12,res188_exe,allow
R79,ctx10,res175_read,deny
R45,ctx10,res362_exe,deny
R27,ctx14,res414_read,allow
R99,ctx9,res448_exe,allow
R37,ctx15,res156_write,allow
R78,ctx19,res482_write,allow
R7,ctx8,res154_exe,allow
R58,ctx17,res482_write,deny
R10,ctx10,res43_exe,allow
R24,ctx16,res444_read,allow
R76,ctx17,res235_write,deny
R74,ctx20,res388_write,allow
R19,ctx12,res276_write,allow
R26,ctx18,res234_write,deny
R39,ctx5,res443_write,allow
R83,ctx19,res204_read,allow
R19,ctx19,res117_read,allow
R54,ctx10,res169_exe,deny
R86,ctx3,res347_write,allow
R93,ctx10,res285_exe,allow
R73,ctx11,res85_write,allow
R1,ctx3,res336_exe,deny
R97,ctx11,res44_exe,allow
R46,ctx9,res306_write,allow
R77,ctx1,res132_write,allow
R81,ctx7,res309_write,allow
R92,ctx10,res373_exe,allow
R61,ctx12,res80_read,allow
R50,ctx14,res143_write,allow
R18,ctx3,res444_exe,deny
R17,ctx7,res382_exe,allow
R16,ctx18,res13_exe,allow
R19,ctx2,res251_exe,deny
R68,ctx20,res327_exe,allow
R10,ctx16,res244_exe,allow
R90,ctx9,res277_read,allow
R54,ctx19,res167_read,deny
R75,ctx20,res372_read,deny
R71,ctx7,res94_exe,allow
R33,ctx9,res49_write,allow
R70,ctx15,res62_write,allow
R69,ctx1,res85_exe,allow
R61,ctx17,res177_exe,allow
R69,ctx18,res134_exe,deny
R34,ctx5,res479_exe,allow
R83,ctx3,res115_exe,allow
R5,ctx1,res492_exe,allow
R86,ctx4,res158_read,allow
R55,ctx16,res55_write,deny
R67,ctx15,res432_exe,allow
R31,ctx3,res42_read,allow
R68,ctx3,res169_read,allow
R4,ctx3,res375_read,allow
R39,ctx8,res403_read,allow
R18,ctx6,res327_write,allow
R92,ctx10,res270_read,allow
R43,ctx8,res121_exe,allow
R36,ctx14,res312_write,allow
R87,ctx15,res81_exe,deny
R72,ctx19,res220_exe,allow
R80,ctx3,res240_exe,allow
R90,ctx10,res185_read,allow
R28,ctx5,res454_write,deny
R27,ctx15,res109_exe,allow
R23,ctx15,res219_exe,allow
R20,ctx1,res320_write,allow
R78,ctx18,res126_read,allow
R64,ctx7,res319_read,allow
R39,ctx6,res383_exe,deny
R90,ctx16,res1_exe,allow
R65,ctx13,res316_write,deny
R32,ctx9,res497_exe,allow
R62,ctx1,res301_exe,allow
R98,ctx6,res396_exe,allow
R71,ctx6,res298_exe,deny
R33,ctx10,res401_write,allow
R99,ctx1,res279_exe,allow
R63,ctx9,res118_exe,allow
R1,ctx9,res294_exe,allow
R46,ctx11,res482_write,allow
R88,ctx7,res398_read,allow
R17,ctx6,res178_exe,allow
R98,ctx14,res195_read,allow
R52,ctx17,res481_exe,allow
R64,ctx16,res76_exe,allow
R99,ctx14,res99_read,allow
R5,ctx5,res383_write,allow
R83,ctx3,res115_write,allow
R35,ctx11,res142_exe,allow
R34,ctx3,res398_write,allow
R1,ctx13,res123_exe,allow
R9,ctx11,res376_exe,deny
R97,ctx15,res292_exe,allow
R67,ctx15,res323_write,allow
R51,ctx2,res254_read,allow
R10,ctx6,res464_read,deny
R23,ctx18,res305_read,deny
R10,ctx18,res107_write,deny
R24,ctx15,res85_exe,allow
R39,ctx10,res460_exe,allow
R10,ctx8,res119_write,allow
R55,ctx10,res263_exe,allow
R22,ctx15,res342_write,deny
R45,ctx9,res35_exe,allow
R91,ctx5,res127_read,allow
R13,ctx6,res495_write,deny
R55,ctx14,res438_read,allow
R31,ctx4,res401_exe,allow
R63,ctx18,res405_read,allow
R70,ctx17,res315_write,allow
R90,ctx6,res74_exe,allow
R4,ctx8,res457_write,deny
R48,ctx9,res296_read,allow
R9,ctx10,res380_write,allow
R57,ctx1,res258_exe,deny
R78,ctx3,res424_exe,deny
R44,ctx14,res270_read,allow
R99,ctx10,res215_read,allow
R23,ctx11,res157_exe,allow
R11,ctx7,res228_write,allow
R5,ctx7,res110_write,allow
R73,ctx5,res286_exe,allow
R17,ctx7,res382_write,allow
R29,ctx11,res484_exe,allow
R36,ctx6,res181_write,allow
R29,ctx19,res493_read,deny
R28,ctx7,res165_exe,allow
R26,ctx12,res167_exe,allow
R31,ctx15,res383_exe,allow
R100,ctx5,res471_exe,deny
R55,ctx20,res472_exe,deny
R73,ctx20,res430_write,allow
R73,ctx10,res325_write,deny
R35,ctx19,res82_exe,allow
R77,ctx14,res435_write,deny
R85,ctx13,res480_read,allow
R70,ctx5,res80_write,deny
R30,ctx11,res240_write,allow
R76,ctx4,res86_write,allow
R47,ctx5,res89_exe,allow
R5,ctx16,res128_read,deny
R18,ctx13,res329_read,deny
R27,ctx20,res103_write,allow
R89,ctx3,res108_exe,allow
R62,ctx13,res83_write,allow
R60,ctx1,res135_exe,allow
R6,ctx17,res280_write,allow
R66,ctx10,res75_exe,allow
R78,ctx16,res377_exe,allow
R96,ctx18,res137_exe,allow
R35,ctx12,res62_exe,allow
R76,ctx3,res13_write,allow
R40,ctx19,res492_read,allow
R57,ctx13,res59_write,deny
R67,ctx14,res86_exe,allow
R85,ctx11,res74_read,allow
R92,ctx19,res174_exe,allow
R3,ctx15,res445_exe,allow
R68,ctx17,res4_write,allow
R55,ctx9,res473_read,allow
R53,ctx10,res266_exe,deny
R3,ctx1,res54_write,allow
R63,ctx7,res210_write,allow
R12,ctx9,res100_exe,deny
R5,ctx2,res145_exe,allow
R96,ctx3,res71_exe,allow
R42,ctx1,res162_write,allow
R49,ctx2,res86_exe,allow
R37,ctx3,res249_exe,deny
R94,ctx2,res213_read,deny
R11,ctx5,res121_write,deny
R69,ctx1,res298_exe,allow
R25,ctx8,res312_exe,allow
R67,ctx14,res268_read,allow
R70,ctx2,res247_exe,allow
R79,ctx3,res37_exe,deny
R20,ctx12,res52_exe,allow
R26,ctx14,res97_exe,allow
R8,ctx15,res156_exe,allow
R95,ctx12,res465_write,deny
R88,ctx15,res128_write,allow
R26,ctx2,res48_exe,allow
R100,ctx20,res348_write,allow
R31,ctx12,res203_read,allow
R99,ctx2,res254_exe,allow
R60,ctx11,res422_exe,allow
R32,ctx18,res420_write,allow
R30,ctx2,res474_exe,allow
R49,ctx2,res218_read,allow
R44,ctx7,res373_exe,allow
R66,ctx17,res335_write,deny
R39,ctx10,res281_read,deny
R72,ctx12,res436_write,deny
R24,ctx6,res359_read,allow
R46,ctx2,res465_read,allow
R59,ctx15,res68_read,allow
R55,ctx15,res116_read,allow
R79,ctx12,res247_read,allow
R97,ctx17,res392_read,allow
R97,ctx6,res151_exe,allow
R69,ctx7,res36_exe,deny
R16,ctx13,res104_write,allow
R13,ctx2,res316_read,allow
R65,ctx13,res22_write,allow
R57,ctx13,res179_read,allow
R50,ctx15,res229_write,deny
R43,ctx13,res226_exe,deny
R26,ctx10,res193_exe,allow
R36,ctx18,res185_exe,allow
R80,ctx1,res478_write,allow
R70,ctx14,res489_exe,allow
R20,ctx5,res178_exe,allow
R43,ctx12,res5_write,allow
R46,ctx2,res199_exe,allow
R38,ctx16,res470_exe,deny
R29,ctx1,res353_read,allow
R73,ctx15,res189_exe,allow
R48,ctx3,res371_write,allow
R59,ctx14,res380_write,allow
R19,ctx3,res370_exe,deny
R85,ctx2,res132_write,allow
R91,ctx15,res26_write,allow
R19,ctx2,res431_exe,deny
R60,ctx17,res430_write,allow
R59,ctx1,res8_write,allow
R91,ctx16,res108_read,allow
R40,ctx7,res115_read,allow
R52,ctx18,res394_write,deny
R51,ctx10,res80_write,allow
R94,ctx13,res172_read,allow
R45,ctx3,res349_exe,allow
R100,ctx4,res491_exe,allow
R5,ctx3,res390_read,allow
R16,ctx17,res170_write,allow
R2,ctx13,res466_exe,allow
R10,ctx2,res208_exe,allow
R2,ctx15,res285_exe,allow
R96,ctx13,res218_exe,allow
R74,ctx2,res133_read,allow
R20,ctx3,res417_exe,allow
R35,ctx7,res70_exe,allow
R46,ctx17,res268_read,allow
R79,ctx6,res496_write,deny
R75,ctx15,res256_write,allow
R75,ctx17,res324_exe,allow
R34,ctx6,res333_write,allow
R75,ctx15,res256_exe,allow
R71,ctx1,res166_exe,allow
R54,ctx1,res234_read,allow
R36,ctx19,res153_exe,allow
R88,ctx14,res303_exe,allow
R26,ctx17,res229_exe,deny
R6,ctx1,res26_write,allow
R29,ctx10,res260_exe,deny
R68,ctx3,res101_write,allow
R1,ctx9,res294_write,allow
R44,ctx7,res301_exe,allow
R12,ctx3,res425_write,deny
R40,ctx7,res386_exe,allow
R71,ctx20,res422_read,allow
R99,ctx18,res96_exe,deny
R18,ctx17,res348_write,deny
R96,ctx1,res393_exe,allow
R80,ctx1,res46_exe,allow
R65,ctx5,res174_read,allow
R12,ctx10,res279_exe,allow
R69,ctx16,res187_exe,deny
R51,ctx3,res416_exe,allow
R83,ctx14,res33_read,allow
R63,ctx20,res176_exe,allow
R4,ctx2,res84_write,allow
R24,ctx2,res295_read,allow
R52,ctx10,res388_write,deny
R21,ctx20,res443_read,allow
R83,ctx18,res269_exe,allow
R87,ctx7,res34_exe,deny
R47,ctx18,res425_write,deny
R36,ctx2,res25_write,allow
R44,ctx12,res123_exe,allow
R67,ctx4,res167_read,allow
R56,ctx5,res57_write,allow
R96,ctx3,res349_exe,deny
R12,ctx14,res410_exe,allow
R39,ctx8,res313_read,allow
R7,ctx7,res86_read,allow
R41,ctx18,res468_write,allow
R99,ctx16,res312_exe,deny
R33,ctx20,res475_exe,allow
R96,ctx1,res327_exe,allow
R13,ctx2,res479_read,allow
R56,ctx14,res158_write,allow
R30,ctx18,res154_exe,deny
R97,ctx14,res68_exe,allow
R82,ctx9,res355_exe,allow
R80,ctx11,res264_exe,allow
R24,ctx20,res451_write,allow
R16,ctx8,res156_read,allow
R91,ctx13,res53_read,allow
R75,ctx19,res6_read,allow
R54,ctx7,res113_read,allow
R78,ctx8,res141_exe,allow
R13,ctx10,res491_exe,allow
R51,ctx10,res80_exe,allow
R23,ctx8,res17_exe,deny
R66,ctx17,res335_exe,allow
R39,ctx6,res42_exe,allow
R5,ctx5,res383_exe,allow
R86,ctx5,res265_exe,allow
R24,ctx4,res349_write,allow
R62,ctx12,res396_exe,allow
R57,ctx10,res316_write,allow
R15,ctx14,res438_exe,allow
R85,ctx7,res355_write,deny
R100,ctx15,res240_write,deny
R12,ctx8,res74_write,allow
R47,ctx15,res131_write,allow
R92,ctx1,res255_exe,allow
