Role,Context,Capability,Permission
R10,ctx5,res327_write,allow
R33,ctx1,res184_read,allow
R97,ctx6,res193_exe,allow
R12,ctx4,res140_exe,allow
R52,ctx15,res318_exe,allow
R56,ctx17,res175_exe,allow
R35,ctx4,res88_exe,allow
R36,ctx7,res16_read,allow
R77,ctx15,res185_exe,allow
R70,ctx15,res487_write,allow
R71,ctx12,res346_exe,allow
R94,ctx13,res25_read,allow
R65,ctx14,res397_exe,allow
R62,ctx16,res428_exe,allow
R13,ctx5,res258_read,allow
R23,ctx18,res386_read,allow
R90,ctx3,res311_write,allow
R44,ctx14,res337_read,deny
R100,ctx1,res105_write,allow
R45,ctx10,res345_write,allow
R64,ctx14,res317_exe,deny
R73,ctx4,res46_write,allow
R81,ctx2,res139_write,deny
R42,ctx4,res362_exe,deny
R76,ctx19,res107_exe,deny
R10,ctx6,res133_exe,deny
R47,ctx13,res500_exe,allow
R7,ctx17,res13_read,allow
R12,ctx8,res435_exe,allow
R28,ctx7,res360_read,allow
R4,ctx4,res161_write,allow
R30,ctx18,res476_exe,allow
R49,ctx8,res120_write,allow
R72,ctx7,res84_write,allow
R59,ctx9,res467_read,allow
R33,ctx9,res473_exe,allow
R22,ctx9,res257_exe,deny
R3,ctx4,res67_read,allow
R50,ctx13,res8_read,deny
R47,ctx17,res182_exe,allow
R97,ctx11,res291_exe,allow
R14,ctx6,res112_write,allow
R33,ctx19,res121_exe,allow
R34,ctx16,res170_exe,allow
R1,ctx10,res224_write,allow
R75,ctx7,res395_read,allow
R11,ctx14,res407_exe,allow
R14,ctx15,res470_exe,allow
R93,ctx19,res200_exe,deny
R81,ctx14,res253_read,allow
R92,ctx8,res149_read,allow
R73,ctx4,res46_exe,allow
R83,ctx3,res227_exe,allow
R10,ctx5,res327_exe,allow
R22,ctx14,res193_write,allow
R4,ctx17,res234_exe,allow
R80,ctx17,res140_write,allow
R1,ctx8,res414_exe,allow
R4,ctx19,res367_write,allow
R98,ctx1,res93_exe,allow
R5,ctx15,res11_exe,allow
R63,ctx14,res491_read,allow
R67,ctx2,res260_exe,allow
R77,ctx16,res343_read,allow
R53,ctx17,res308_write,allow
R51,ctx11,res72_write,allow
R9,ctx16,res162_exe,allow
R49,ctx4,res270_exe,deny
R18,ctx14,res110_write,allow
R92,ctx14,res22_write,allow
R53,ctx19,res421_exe,deny
R25,ctx2,res465_read,allow
R7,ctx1,res351_exe,allow
R78,ctx16,res135_write,allow
R90,ctx6,res335_exe,allow
R69,ctx8,res282_exe,allow
R58,ctx7,res46_exe,allow
R23,ctx19,res86_exe,allow
R30,ctx19,res129_write,allow
R16,ctx19,res456_write,allow
R81,ctx19,res165_exe,allow
R29,ctx17,res231_exe,allow
R100,ctx4,res248_read,allow
R61,ctx10,res440_exe,allow
R95,ctx8,res338_exe,allow
R33,ctx8,res252_exe,allow
R93,ctx13,res24_write,deny
R62,ctx7,res86_write,allow
R95,ctx19,res100_write,allow
R57,ctx1,res385_exe,deny
R95,ctx18,res74_exe,allow
R1,ctx17,res336_exe,allow
R79,ctx16,res36_exe,allow
R34,ctx17,res7_exe,allow
R90,ctx7,res82_read,deny
R61,ctx12,res67_write,allow
R28,ctx15,res445_exe,allow
R75,ctx9,res137_exe,allow
R1,ctx18,res273_exe,allow
R77,ctx5,res384_write,allow
R8,ctx13,res302_exe,deny
R24,ctx7,res186_exe,deny
R20,ctx19,res106_write,deny
R27,ctx15,res406_exe,allow
R17,ctx13,res199_read,allow
R62,ctx6,res360_exe,allow
R30,ctx11,res252_exe,allow
R84,ctx11,res484_write,allow
R12,ctx13,res480_exe,allow
R85,ctx7,res66_write,allow
R37,ctx4,res76_exe,deny
R32,ctx17,res135_exe,allow
R68,ctx20,res231_read,allow
R63,ctx8,res132_exe,allow
R4,ctx10,res169_write,allow
R82,ctx14,res253_exe,allow
R78,ctx1,res362_write,allow
R56,ctx5,res438_write,allow
R44,ctx2,res440_write,deny
R66,ctx16,res236_exe,deny
R70,ctx16,res349_read,allow
R94,ctx3,res497_write,deny
R82,ctx11,res121_read,allow
R54,ctx13,res296_write,deny
R7,ctx1,res351_write,allow
R44,ctx6,res52_exe,deny
R99,ctx8,res495_exe,deny
R6,ctx15,res280_write,allow
R96,ctx13,res222_exe,allow
R26,ctx5,res162_exe,allow
R89,ctx2,res108_write,allow
R100,ctx16,res186_exe,allow
R43,ctx11,res372_exe,allow
R15,ctx7,res43_write,deny
R59,ctx12,res466_read,allow
R47,ctx15,res282_write,allow
R97,ctx9,res136_exe,allow
R50,ctx14,res463_write,allow
R11,ctx7,res449_write,allow
R1,ctx9,res402_write,allow
R48,ctx17,res198_write,allow
R10,ctx10,res466_exe,allow
R34,ctx10,res483_read,allow
R84,ctx13,res488_exe,deny
R3,ctx16,res180_exe,allow
R4,ctx6,res162_exe,allow
R74,ctx15,res448_exe,allow
R20,ctx19,res106_exe,allow
R82,ctx12,res262_read,allow
R81,ctx6,res364_exe,allow
R17,ctx12,res246_read,deny
R51,ctx2,res278_write,allow
R67,ctx15,res105_exe,allow
R10,ctx1,res162_exe,allow
R59,ctx7,res241_write,allow
R58,ctx3,res203_exe,deny
R19,ctx18,res153_write,allow
R69,ctx18,res318_exe,allow
R88,ctx14,res362_write,allow
R80,ctx18,res253_exe,deny
R87,ctx11,res57_exe,allow
R22,ctx9,res257_write,allow
R40,ctx15,res238_read,allow
R29,ctx6,res172_exe,deny
R73,ctx3,res497_exe,allow
R21,ctx20,res484_read,allow
R88,ctx11,res137_write,deny
R99,ctx16,res476_exe,allow
R87,ctx18,res280_exe,allow
R80,ctx20,res205_exe,deny
R11,ctx16,res431_read,allow
R33,ctx14,res192_read,allow
R10,ctx10,res466_write,allow
R66,ctx4,res65_exe,allow
R15,ctx7,res43_exe,allow
R71,ctx18,res110_exe,allow
R73,ctx16,res172_exe,deny
R72,ctx12,res441_exe,allow
R65,ctx12,res98_write,allow
R50,ctx16,res41_exe,allow
R82,ctx2,res203_write,allow
R79,ctx12,res88_exe,allow
R39,ctx16,res263_exe,allow
R27,ctx13,res373_exe,allow
R52,ctx5,res103_exe,allow
R72,ctx19,res84_exe,allow
R87,ctx6,res487_write,allow
R52,ctx1,res276_exe,allow
R98,ctx6,res75_read,allow
R47,ctx19,res174_write,allow
R22,ctx3,res215_exe,deny
R64,ctx8,res333_read,allow
R69,ctx11,res259_exe,allow
R87,ctx11,res57_write,allow
R7,ctx6,res11_write,allow
R62,ctx14,res177_write,allow
R8,ctx4,res133_exe,allow
R86,ctx16,res280_read,allow
R91,ctx5,res430_exe,allow
R80,ctx6,res325_exe,allow
R11,ctx9,res260_read,allow
R37,ctx1,res269_write,allow
R51,ctx7,res204_write,allow
R33,ctx17,res384_write,allow
R71,ctx3,res29_write,allow
R87,ctx1,res120_exe,allow
R65,ctx18,res186_exe,allow
R9,ctx10,res16_exe,allow
R48,ctx19,res464_exe,allow
R5,ctx20,res456_write,allow
R41,ctx11,res12_exe,allow
R72,ctx13,res347_exe,allow
R49,ctx9,res353_exe,allow
R16,ctx12,res76_exe,deny
R84,ctx15,res18_write,allow
R44,ctx7,res74_read,allow
R69,ctx20,res70_read,allow
R59,ctx5,res457_write,allow
R14,ctx14,res364_exe,allow
R3,ctx17,res341_read,allow
R69,ctx18,res318_write,allow
R36,ctx13,res121_exe,allow
R65,ctx12,res98_exe,allow
R73,ctx2,res490_write,allow
R47,ctx5,res72_read,allow
R88,ctx11,res137_exe,allow
R45,ctx6,res494_read,deny
R42,ctx1,res155_exe,allow
R86,ctx5,res452_read,allow
R20,ctx17,res468_read,allow
R94,ctx3,res497_exe,allow
R3,ctx9,res441_write,allow
R55,ctx14,res41_exe,allow
R71,ctx7,res127_exe,allow
R27,ctx10,res293_exe,allow
R91,ctx13,res189_write,allow
R42,ctx15,res168_exe,allow
R34,ctx17,res7_write,allow
R28,ctx18,res357_exe,allow
R52,ctx19,res309_read,allow
R4,ctx17,res234_write,allow
R19,ctx8,res258_exe,deny
R20,ctx1,res272_exe,allow
R41,ctx11,res12_write,allow
R59,ctx1,res18_read,deny
R84,ctx7,res145_exe,deny
R11,ctx17,res438_write,allow
R43,ctx13,res270_write,allow
R81,ctx15,res357_read,allow
R35,ctx3,res274_exe,allow
R87,ctx10,res460_write,allow
R30,ctx2,res438_exe,deny
R28,ctx18,res357_write,deny
R96,ctx12,res452_read,deny
R85,ctx12,res487_exe,allow
R56,ctx9,res320_write,allow
R85,ctx3,res239_exe,deny
R52,ctx20,res264_exe,allow
R68,ctx12,res286_exe,allow
R3,ctx13,res170_write,allow
R16,ctx1,res131_exe,deny
R79,ctx7,res293_exe,deny
R35,ctx12,res412_exe,allow
R92,ctx2,res391_read,allow
R45,ctx12,res38_read,deny
R44,ctx5,res55_exe,deny
R20,ctx5,res429_write,allow
R16,ctx6,res223_read,allow
R64,ctx13,res443_read,deny
R73,ctx20,res182_write,allow
R4,ctx10,res169_exe,allow
R40,ctx4,res241_read,allow
R43,ctx1,res319_exe,deny
R8,ctx16,res332_read,allow
R89,ctx4,res336_write,allow
R40,ctx7,res143_exe,allow
R77,ctx20,res377_read,deny
R66,ctx9,res108_exe,allow
R27,ctx11,res86_write,deny
R78,ctx6,res157_exe,allow
R14,ctx7,res3_read,allow
R1,ctx11,res273_write,allow
R30,ctx6,res74_exe,allow
R38,ctx5,res42_exe,allow
R19,ctx11,res450_read,allow
R74,ctx16,res70_read,allow
R87,ctx3,res500_exe,allow
R3,ctx1,res43_read,allow
R16,ctx8,res142_exe,allow
R31,ctx16,res86_exe,allow
R14,ctx12,res32_exe,deny
R83,ctx8,res168_exe,deny
R15,ctx3,res172_exe,allow
R49,ctx9,res353_write,allow
R19,ctx12,res249_read,allow
R67,ctx20,res104_write,deny
R88,ctx4,res161_read,allow
R26,ctx9,res365_exe,allow
R30,ctx7,res293_exe,allow
R7,ctx7,res137_read,allow
R82,ctx2,res203_exe,deny
R13,ctx11,res443_write,deny
R84,ctx8,res497_exe,allow
R43,ctx15,res337_exe,allow
R22,ctx3,res215_write,allow
R62,ctx8,res460_write,allow
R54,ctx7,res315_exe,allow
R20,ctx2,res208_exe,allow
R82,ctx20,res378_exe,deny
R19,ctx2,res297_write,allow
R63,ctx8,res132_write,deny
R39,ctx15,res1_exe,allow
R29,ctx13,res490_exe,allow
R31,ctx7,res87_write,allow
R89,ctx11,res371_exe,allow
R78,ctx13,res308_write,allow
R56,ctx8,res10_read,allow
R61,ctx9,res286_write,allow
R71,ctx20,res70_exe,allow
R52,ctx17,res277_read,deny
R42,ctx19,res341_exe,deny
R8,ctx1,res246_read,deny
R62,ctx4,res57_write,allow
R71,ctx10,res479_exe,allow
R36,ctx16,res224_exe,allow
R31,ctx7,res87_exe,allow
R69,ctx13,res205_write,deny
R74,ctx11,res19_write,allow
R9,ctx14,res468_write,allow
R61,ctx16,res384_write,allow
R28,ctx5,res229_write,allow
R5,ctx16,res55_read,allow
R1,ctx11,res273_exe,allow
R1,ctx2,res72_exe,allow
R88,ctx7,res10_write,deny
R66,ctx10,res316_exe,allow
R60,ctx15,res145_exe,allow
R79,ctx9,res155_exe,deny
R2,ctx9,res218_exe,allow
R47,ctx9,res276_write,allow
R91,ctx14,res262_exe,allow
R10,ctx17,res23_exe,allow
R95,ctx9,res245_exe,allow
R41,ctx3,res360_write,allow
R73,ctx1,res181_exe,deny
R8,ctx2,res203_read,allow
R72,ctx16,res119_write,allow
R32,ctx3,res172_read,allow
R52,ctx5,res103_write,allow
R55,ctx1,res5_write,allow
R36,ctx2,res220_exe,allow
R8,ctx11,res475_exe,allow
R48,ctx19,res464_write,allow
R99,ctx14,res297_write,allow
R96,ctx15,res426_exe,allow
R22,ctx11,res271_exe,allow
R57,ctx8,res420_exe,allow
R86,ctx18,res373_write,allow
R88,ctx10,res33_exe,allow
R3,ctx2,res313_exe,deny
R59,ctx17,res112_read,deny
R25,ctx8,res27_read,allow
R60,ctx6,res407_read,allow
R18,ctx17,res325_exe,allow
R70,ctx2,res117_write,allow
R67,ctx10,res328_exe,allow
R76,ctx17,res231_exe,allow
R92,ctx12,res146_exe,deny
R67,ctx2,res260_write,allow
R28,ctx5,res229_exe,allow
R96,ctx2,res404_exe,deny
R94,ctx20,res382_exe,allow
R98,ctx13,res265_exe,allow
R7,ctx4,res157_read,allow
R38,ctx20,res455_exe,allow
R78,ctx5,res64_read,allow
R80,ctx3,res372_exe,allow
R68,ctx10,res330_exe,allow
R35,ctx1,res221_exe,deny
R46,ctx13,res340_write,allow
R63,ctx18,res134_write,allow
R88,ctx14,res362_exe,allow
R12,ctx14,res100_exe,allow
R16,ctx18,res359_exe,allow
R23,ctx2,res50_exe,allow
R10,ctx1,res162_write,allow
R71,ctx12,res346_write,allow
R75,ctx19,res343_exe,allow
R11,ctx14,res407_write,deny
R67,ctx15,res105_write,allow
R55,ctx2,res118_read,allow
R10,ctx18,res209_exe,allow
R64,ctx16,res147_exe,allow
R30,ctx18,res476_write,allow
R79,ctx3,res31_exe,deny
R90,ctx20,res75_read,deny
R29,ctx14,res493_exe,deny
R7,ctx8,res284_exe,allow
R46,ctx15,res397_read,allow
R8,ctx7,res225_exe,allow
R31,ctx6,res259_exe,allow
R16,ctx12,res76_write,allow
R53,ctx4,res233_exe,deny
R100,ctx5,res31_exe,allow
R64,ctx1,res321_exe,allow
R30,ctx10,res64_write,allow
R82,ctx13,res230_write,allow
R92,ctx20,res198_write,allow
R64,ctx1,res321_write,allow
R78,ctx8,res239_exe,deny
R57,ctx10,res206_read,allow
R78,ctx3,res292_exe,allow
R91,ctx15,res424_exe,allow
R33,ctx20,res5_write,allow
R77,ctx12,res367_read,allow
R95,ctx16,res388_write,allow
R55,ctx6,res112_exe,allow
R78,ctx15,res294_write,deny
R74,ctx13,res414_read,deny
R29,ctx1,res5_write,allow
R93,ctx19,res200_write,allow
R89,ctx4,res336_exe,allow
R53,ctx20,res214_read,allow
R29,ctx13,res490_write,allow
R68,ctx17,res178_exe,allow
R1,ctx9,res402_exe,allow
R20,ctx18,res251_exe,allow
R16,ctx9,res220_read,allow
R7,ctx9,res143_exe,allow
R67,ctx10,res328_write,allow
R79,ctx13,res72_read,allow
R77,ctx2,res437_exe,deny
R54,ctx19,res346_exe,allow
R62,ctx14,res177_exe,deny
R42,ctx17,res403_read,allow
R24,ctx2,res316_read,allow
R13,ctx15,res422_exe,allow
R54,ctx15,res184_read,allow
R37,ctx9,res262_exe,allow
R37,ctx2,res100_read,allow
R92,ctx5,res384_exe,allow
R22,ctx4,res332_exe,allow
R99,ctx2,res86_write,deny
R13,ctx7,res309_exe,allow
R40,ctx20,res246_exe,allow
R62,ctx6,res360_write,allow
R33,ctx20,res5_exe,allow
R89,ctx16,res260_write,deny
R54,ctx10,res60_exe,allow
R50,ctx18,res301_read,allow
R44,ctx1,res472_exe,deny
R53,ctx10,res293_exe,allow
R40,ctx12,res408_exe,allow
R64,ctx19,res322_write,allow
R59,ctx11,res84_exe,deny
R45,ctx1,res351_read,allow
R40,ctx19,res49_read,allow
R24,ctx14,res103_read,allow
R15,ctx19,res171_exe,allow
R56,ctx5,res438_exe,allow
R64,ctx6,res181_write,allow
R45,ctx11,res53_write,allow
R10,ctx9,res113_exe,allow
R90,ctx12,res58_exe,allow
R90,ctx19,res407_read,allow
R83,ctx6,res445_write,allow
R23,ctx13,res458_read,allow
R71,ctx1,res93_exe,allow
R8,ctx20,res433_write,allow
R27,ctx14,res374_exe,allow
R35,ctx4,res88_write,allow
R40,ctx2,res126_read,allow
R15,ctx14,res357_exe,deny
R66,ctx17,res149_read,allow
R19,ctx18,res153_exe,deny
R43,ctx8,res129_exe,deny
R32,ctx13,res253_write,allow
R25,ctx14,res201_read,allow
R75,ctx20,res27_write,allow
R54,ctx3,res328_write,allow
R10,ctx15,res33_read,allow
R100,ctx10,res308_exe,allow
R57,ctx19,res88_exe,allow
R68,ctx15,res191_write,allow
R50,ctx2,res497_read,deny
R50,ctx1,res14_exe,allow
R8,ctx17,res19_write,allow
R38,ctx9,res427_exe,allow
R55,ctx9,res43_write,allow
R89,ctx11,res371_write,allow
R94,ctx12,res32_exe,allow
R46,ctx17,res190_exe,allow
R64,ctx16,res147_write,deny
R7,ctx10,res284_exe,deny
R90,ctx17,res236_write,allow
R74,ctx1,res405_write,allow
R81,ctx2,res139_exe,allow
R49,ctx11,res232_exe,deny
R43,ctx4,res399_exe,allow
R32,ctx11,res149_exe,allow
R4,ctx12,res336_read,allow
R74,ctx3,res483_write,deny
R82,ctx6,res326_read,deny
R37,ctx12,res121_read,allow
R38,ctx18,res271_exe,allow
R62,ctx8,res460_exe,allow
R58,ctx9,res394_exe,allow
R2,ctx13,res335_read,allow
R23,ctx8,res380_write,allow
R85,ctx17,res182_read,allow
R56,ctx14,res292_write,allow
R40,ctx14,res223_read,allow
R41,ctx13,res95_write,deny
R71,ctx9,res383_exe,allow
R72,ctx1,res172_exe,allow
R3,ctx14,res469_exe,allow
R36,ctx18,res452_exe,deny
R51,ctx18,res478_read,allow
R41,ctx18,res298_exe,allow
R96,ctx13,res222_write,deny
R78,ctx1,res362_exe,allow
R11,ctx15,res236_exe,allow
R32,ctx15,res275_exe,allow
R87,ctx12,res204_exe,allow
R29,ctx7,res131_read,deny
R99,ctx4,res460_read,allow
R99,ctx2,res86_exe,allow
R41,ctx20,res198_read,deny
R52,ctx13,res47_write,allow
R41,ctx19,res67_write,allow
R96,ctx19,res174_exe,deny
R41,ctx2,res79_write,allow
R1,ctx12,res495_read,allow
R12,ctx12,res26_exe,deny
R90,ctx9,res395_exe,allow
R28,ctx10,res497_write,allow
R61,ctx16,res384_exe,allow
R92,ctx14,res22_exe,allow
R97,ctx3,res264_read,deny
R67,ctx8,res116_exe,allow
R35,ctx5,res333_exe,allow
R30,ctx19,res129_exe,deny
R50,ctx11,res215_read,allow
R26,ctx1,res217_write,deny
R4,ctx5,res156_read,deny
R24,ctx5,res183_exe,allow
R36,ctx6,res133_read,allow
R41,ctx5,res275_exe,allow
R72,ctx18,res65_exe,allow
R64,ctx15,res108_exe,deny
R36,ctx1,res288_write,allow
R72,ctx13,res347_write,allow
R72,ctx8,res279_read,deny
R16,ctx19,res456_exe,allow
R1,ctx10,res224_exe,deny
R17,ctx11,res415_exe,deny
R96,ctx17,res261_write,allow
R54,ctx18,res232_write,allow
R68,ctx19,res83_read,allow
R6,ctx7,res451_exe,allow
R34,ctx9,res445_exe,allow
R40,ctx20,res246_write,allow
R13,ctx6,res307_write,deny
R87,ctx20,res436_exe,allow
R57,ctx17,res144_read,allow
R89,ctx12,res201_exe,deny
R74,ctx7,res86_exe,deny
R69,ctx5,res251_exe,allow
R100,ctx15,res475_exe,allow
R32,ctx10,res467_exe,allow
R6,ctx20,res235_exe,allow
R32,ctx9,res304_exe,allow
R38,ctx16,res38_exe,deny
R57,ctx9,res140_write,allow
R9,ctx1,res320_read,allow
R61,ctx5,res117_read,allow
R98,ctx2,res463_exe,allow
R78,ctx2,res78_exe,allow
R57,ctx4,res131_read,allow
R72,ctx2,res202_exe,deny
R80,ctx14,res81_exe,allow
R11,ctx5,res127_exe,allow
R45,ctx9,res48_exe,allow
R65,ctx14,res397_write,allow
R48,ctx3,res410_exe,allow
R54,ctx18,res232_exe,allow
R47,ctx19,res174_exe,allow
R26,ctx18,res489_exe,deny
R56,ctx13,res105_read,allow
R94,ctx16,res210_read,allow
R45,ctx20,res18_read,allow
R43,ctx18,res209_exe,allow
R98,ctx10,res171_exe,allow
R3,ctx2,res313_write,allow
R13,ctx2,res86_exe,allow
R97,ctx4,res370_write,allow
R68,ctx2,res350_exe,allow
R70,ctx10,res218_exe,allow
R26,ctx13,res304_write,allow
R26,ctx12,res169_read,allow
R4,ctx8,res475_read,deny
R94,ctx5,res400_exe,allow
R62,ctx4,res57_exe,allow
R60,ctx5,res494_exe,allow
R48,ctx18,res340_exe,allow
R96,ctx18,res320_write,allow
R27,ctx20,res79_write,allow
R7,ctx10,res284_write,allow
R73,ctx9,res476_exe,allow
R64,ctx18,res278_exe,allow
R51,ctx5,res260_write,allow
R92,ctx9,res394_write,allow
R86,ctx20,res376_exe,allow
R58,ctx15,res129_exe,allow
R66,ctx4,res65_write,allow
R65,ctx10,res104_read,deny
R58,ctx4,res285_write,allow
R82,ctx3,res448_read,allow
R95,ctx15,res341_write,allow
R62,ctx2,res195_exe,allow
R80,ctx10,res470_exe,allow
R15,ctx5,res455_exe,allow
R14,ctx18,res275_exe,deny
R41,ctx5,res275_write,allow
R32,ctx20,res476_exe,allow
R95,ctx16,res388_exe,deny
R86,ctx18,res373_exe,deny
R5,ctx10,res489_write,allow
R11,ctx7,res449_exe,allow
R30,ctx16,res98_read,allow
R91,ctx3,res27_read,allow
R14,ctx20,res335_write,allow
R62,ctx1,res343_exe,deny
R26,ctx7,res241_exe,allow
R96,ctx18,res320_exe,allow
R56,ctx19,res398_exe,deny
R24,ctx16,res197_exe,allow
R66,ctx5,res377_exe,deny
R70,ctx1,res421_exe,deny
R88,ctx12,res332_write,deny
R65,ctx13,res189_write,allow
R47,ctx7,res343_exe,allow
R6,ctx11,res203_write,allow
R58,ctx11,res95_read,deny
R85,ctx13,res84_exe,allow
R24,ctx18,res344_exe,allow
R29,ctx14,res493_write,deny
R42,ctx5,res347_read,allow
R17,ctx19,res376_write,allow
R17,ctx19,res376_exe,allow
R12,ctx3,res300_write,allow
R86,ctx2,res160_exe,deny
R59,ctx10,res378_exe,allow
R76,ctx4,res411_read,allow
R89,ctx8,res144_exe,allow
R24,ctx20,res480_exe,allow
R72,ctx11,res240_exe,allow
R32,ctx5,res452_read,allow
R17,ctx20,res83_exe,allow
R16,ctx10,res82_read,deny
R3,ctx15,res415_write,allow
R50,ctx6,res266_read,allow
R43,ctx19,res165_read,deny
R24,ctx15,res47_exe,allow
R16,ctx7,res381_exe,allow
R49,ctx19,res379_exe,allow
R35,ctx10,res413_exe,allow
R6,ctx1,res379_exe,allow
R72,ctx5,res385_exe,deny
R33,ctx17,res384_exe,allow
R88,ctx17,res329_read,allow
R100,ctx12,res341_write,deny
R61,ctx19,res367_exe,allow
R12,ctx16,res488_read,allow
R32,ctx20,res476_write,allow
R77,ctx2,res437_write,allow
R33,ctx9,res473_write,allow
R48,ctx3,res410_write,allow
R68,ctx3,res286_read,allow
R16,ctx18,res359_write,deny
R49,ctx4,res270_write,deny
R47,ctx7,res343_write,allow
R33,ctx4,res277_exe,allow
R95,ctx4,res213_read,deny
R1,ctx13,res120_exe,allow
R63,ctx18,res134_exe,allow
R89,ctx16,res260_exe,allow
R32,ctx18,res172_read,allow
R94,ctx2,res427_read,allow
R25,ctx7,res285_write,allow
R89,ctx3,res271_exe,allow
R77,ctx10,res414_write,allow
R45,ctx4,res369_exe,deny
R53,ctx12,res138_exe,deny
R40,ctx17,res185_exe,allow
R58,ctx14,res432_exe,allow
R96,ctx20,res297_exe,deny
R38,ctx5,res42_write,deny
R52,ctx18,res452_write,allow
R46,ctx13,res340_exe,allow
