Role,Context,Capability,Permission
R1,ctx3,res8_write,allow
R47,ctx9,res32_write,allow
R56,ctx8,res441_write,allow
R43,ctx10,res143_exe,deny
R58,ctx4,res240_read,deny
R55,ctx20,res120_read,deny
R37,ctx12,res362_exe,allow
R1,ctx9,res273_write,deny
R33,ctx17,res88_exe,allow
R60,ctx5,res350_exe,allow
R67,ctx7,res234_write,allow
R71,ctx1,res145_exe,allow
R85,ctx13,res75_write,allow
R34,ctx1,res217_exe,allow
R6,ctx2,res18_write,allow
R74,ctx3,res8_exe,deny
R26,ctx3,res363_exe,allow
R70,ctx14,res61_exe,allow
R79,ctx1,res132_exe,allow
R44,ctx14,res145_read,allow
R68,ctx9,res190_exe,allow
R45,ctx6,res27_write,allow
R63,ctx8,res104_exe,allow
R17,ctx7,res92_write,allow
R23,ctx13,res356_write,allow
R14,ctx7,res16_read,allow
R10,ctx17,res435_exe,allow
R94,ctx13,res259_write,allow
R16,ctx14,res282_write,allow
R12,ctx11,res459_write,allow
R5,ctx20,res168_exe,allow
R79,ctx3,res138_write,allow
R27,ctx20,res163_read,allow
R88,ctx14,res377_write,allow
R33,ctx9,res251_read,allow
R36,ctx5,res40_exe,allow
R20,ctx5,res100_write,allow
R60,ctx19,res197_write,allow
R48,ctx15,res178_exe,allow
R92,ctx10,res353_write,allow
R50,ctx10,res228_read,allow
R60,ctx10,res397_read,allow
R96,ctx17,res230_write,deny
R36,ctx14,res142_exe,allow
R89,ctx16,res383_exe,allow
R18,ctx14,res167_exe,allow
R8,ctx4,res150_exe,allow
R87,ctx18,res46_exe,allow
R54,ctx20,res27_write,deny
R93,ctx19,res444_exe,deny
R44,ctx4,res490_write,allow
R33,ctx6,res123_exe,allow
R96,ctx19,res222_exe,deny
R90,ctx17,res163_exe,deny
R87,ctx12,res100_write,allow
R33,ctx14,res97_write,allow
R89,ctx11,res407_read,allow
R27,ctx16,res311_write,allow
R90,ctx16,res257_exe,allow
R74,ctx15,res249_exe,allow
R61,ctx19,res175_write,deny
R57,ctx1,res429_exe,allow
R68,ctx11,res359_exe,deny
R10,ctx16,res139_exe,allow
R74,ctx20,res119_write,allow
R6,ctx7,res167_exe,allow
R1,ctx8,res204_exe,allow
R68,ctx9,res168_write,allow
R47,ctx7,res127_write,allow
R14,ctx13,res466_write,allow
R67,ctx4,res354_write,allow
R87,ctx20,res455_read,allow
R93,ctx1,res162_exe,allow
R89,ctx5,res395_exe,allow
R23,ctx11,res9_exe,deny
R50,ctx12,res126_exe,allow
R99,ctx4,res2_exe,allow
R78,ctx19,res347_exe,deny
R70,ctx17,res311_read,allow
R24,ctx2,res317_exe,allow
R55,ctx14,res356_exe,allow
R39,ctx8,res438_write,allow
R57,ctx16,res34_write,deny
R7,ctx8,res77_read,allow
R45,ctx1,res479_write,allow
R95,ctx12,res428_read,allow
R23,ctx3,res456_read,allow
R12,ctx10,res176_exe,allow
R4,ctx17,res365_write,allow
R84,ctx3,res289_read,deny
R85,ctx11,res355_exe,allow
R13,ctx15,res335_read,allow
R96,ctx8,res211_write,deny
R26,ctx7,res325_exe,allow
R32,ctx8,res405_write,allow
R85,ctx5,res312_read,allow
R79,ctx11,res200_exe,allow
R21,ctx10,res291_exe,allow
R28,ctx18,res399_write,allow
R12,ctx4,res28_exe,allow
R2,ctx7,res127_exe,allow
R2,ctx15,res165_write,allow
R40,ctx17,res425_write,allow
R53,ctx20,res442_exe,allow
R68,ctx3,res490_exe,allow
R79,ctx17,res97_exe,allow
R87,ctx11,res314_read,deny
R47,ctx16,res278_exe,allow
R71,ctx16,res145_write,deny
R87,ctx12,res11_exe,allow
R71,ctx6,res273_read,allow
R21,ctx6,res444_write,allow
R89,ctx1,res455_read,allow
R47,ctx14,res371_exe,deny
R14,ctx20,res252_exe,allow
R75,ctx14,res482_exe,deny
R3,ctx4,res259_exe,allow
R36,ctx6,res424_exe,allow
R98,ctx19,res23_write,allow
R71,ctx8,res468_write,allow
R49,ctx14,res22_write,allow
R39,ctx19,res297_exe,deny
R77,ctx7,res425_exe,deny
R67,ctx14,res275_read,allow
R59,ctx12,res77_read,allow
R7,ctx17,res249_exe,allow
R34,ctx5,res269_exe,allow
R32,ctx13,res206_exe,deny
R47,ctx5,res28_exe,allow
R4,ctx3,res16_write,allow
R12,ctx12,res249_write,allow
R96,ctx15,res151_write,allow
R18,ctx12,res66_exe,deny
R86,ctx1,res460_read,deny
R7,ctx4,res345_write,allow
R50,ctx15,res298_exe,allow
R40,ctx17,res135_exe,allow
R92,ctx20,res122_exe,deny
R15,ctx9,res143_exe,allow
R50,ctx15,res298_write,allow
R5,ctx2,res146_read,allow
R91,ctx19,res365_write,allow
R11,ctx5,res470_write,allow
R61,ctx3,res386_read,deny
R23,ctx9,res203_exe,deny
R55,ctx20,res10_exe,allow
R41,ctx3,res270_read,allow
R3,ctx19,res107_write,allow
R25,ctx5,res27_exe,allow
R3,ctx15,res195_exe,allow
R74,ctx8,res205_exe,allow
R61,ctx4,res326_write,allow
R12,ctx3,res403_exe,allow
R61,ctx20,res471_exe,allow
R6,ctx7,res167_write,allow
R56,ctx3,res274_read,allow
R1,ctx3,res286_write,allow
R38,ctx17,res136_read,deny
R32,ctx20,res93_write,deny
R69,ctx19,res96_exe,allow
R48,ctx9,res48_read,allow
R40,ctx3,res132_read,deny
R88,ctx6,res232_exe,allow
R57,ctx4,res272_write,allow
R64,ctx8,res61_read,allow
R59,ctx17,res479_exe,allow
R51,ctx6,res92_exe,deny
R82,ctx12,res366_exe,deny
R37,ctx8,res65_exe,deny
R36,ctx19,res338_read,allow
R48,ctx11,res270_write,allow
R51,ctx2,res194_exe,allow
R86,ctx2,res78_exe,allow
R47,ctx17,res236_write,allow
R6,ctx11,res400_exe,allow
R34,ctx4,res44_read,allow
R40,ctx7,res188_exe,allow
R19,ctx8,res225_exe,allow
R3,ctx17,res348_write,allow
R72,ctx7,res275_exe,allow
R33,ctx9,res355_exe,allow
R62,ctx1,res146_read,allow
R90,ctx9,res334_write,allow
R21,ctx19,res328_exe,deny
R61,ctx17,res229_exe,allow
R14,ctx19,res297_write,deny
R57,ctx19,res177_exe,allow
R11,ctx13,res140_exe,allow
R91,ctx13,res341_read,allow
R79,ctx17,res155_exe,allow
R91,ctx9,res386_exe,allow
R71,ctx10,res161_write,allow
R70,ctx6,res420_write,allow
R65,ctx10,res45_exe,allow
R88,ctx17,res212_exe,deny
R68,ctx17,res219_write,allow
R13,ctx8,res462_write,deny
R26,ctx3,res171_read,deny
R45,ctx4,res487_exe,allow
R76,ctx9,res15_exe,allow
R50,ctx16,res188_exe,allow
R56,ctx20,res409_exe,allow
R2,ctx3,res374_write,allow
R60,ctx5,res350_write,allow
R73,ctx9,res268_exe,allow
R29,ctx10,res380_exe,allow
R87,ctx13,res302_read,allow
R55,ctx3,res76_exe,allow
R26,ctx14,res469_exe,allow
R89,ctx18,res400_exe,allow
R54,ctx16,res274_exe,allow
R63,ctx20,res302_read,allow
R29,ctx9,res261_exe,deny
R71,ctx10,res161_exe,allow
R70,ctx2,res442_read,allow
R7,ctx10,res286_read,allow
R92,ctx1,res349_exe,allow
R67,ctx7,res161_write,allow
R6,ctx15,res17_read,allow
R83,ctx15,res445_read,allow
R87,ctx18,res248_read,allow
R57,ctx10,res300_exe,deny
R67,ctx18,res209_exe,allow
R91,ctx17,res192_read,allow
R96,ctx1,res357_exe,allow
R6,ctx11,res162_exe,allow
R5,ctx3,res276_exe,allow
R63,ctx10,res111_read,allow
R100,ctx5,res86_write,allow
R44,ctx14,res418_read,allow
R21,ctx18,res60_exe,deny
R1,ctx2,res19_write,deny
R60,ctx1,res307_exe,allow
R35,ctx5,res14_read,allow
R89,ctx5,res167_exe,allow
R9,ctx8,res41_exe,deny
R17,ctx18,res471_write,allow
R35,ctx3,res438_write,allow
R58,ctx3,res404_write,deny
R97,ctx9,res226_exe,allow
R62,ctx8,res13_exe,allow
R99,ctx17,res465_write,allow
R59,ctx11,res482_exe,allow
R72,ctx5,res305_read,deny
R68,ctx2,res297_exe,allow
R38,ctx18,res147_exe,allow
R43,ctx15,res213_exe,allow
R78,ctx12,res281_read,deny
R63,ctx9,res154_exe,allow
R75,ctx9,res296_read,allow
R30,ctx8,res80_exe,deny
R93,ctx6,res309_exe,allow
R19,ctx19,res54_write,allow
R47,ctx4,res214_exe,deny
R32,ctx16,res94_exe,allow
R61,ctx5,res385_write,allow
R70,ctx16,res320_write,allow
R20,ctx1,res122_read,allow
R96,ctx15,res211_exe,allow
R13,ctx11,res271_exe,allow
R77,ctx15,res101_read,allow
R4,ctx5,res276_read,allow
R60,ctx10,res76_read,deny
R90,ctx20,res92_exe,allow
R56,ctx13,res457_exe,allow
R32,ctx3,res381_exe,deny
R37,ctx17,res451_exe,allow
R69,ctx1,res119_read,deny
R3,ctx13,res287_exe,deny
R32,ctx14,res108_read,allow
R1,ctx2,res59_read,allow
R42,ctx1,res238_exe,allow
R30,ctx16,res155_write,allow
R7,ctx17,res20_exe,deny
R49,ctx8,res206_exe,deny
R16,ctx17,res219_exe,allow
R14,ctx12,res271_write,allow
R12,ctx12,res398_read,allow
R75,ctx11,res145_write,deny
R70,ctx11,res411_read,allow
R88,ctx10,res303_exe,deny
R80,ctx11,res418_exe,allow
R92,ctx20,res167_exe,allow
R36,ctx7,res391_exe,deny
R4,ctx20,res254_exe,allow
R26,ctx6,res151_read,deny
R86,ctx17,res254_exe,allow
R19,ctx16,res431_exe,allow
R29,ctx19,res464_exe,allow
R15,ctx6,res344_exe,deny
R79,ctx4,res82_write,allow
R99,ctx4,res147_exe,deny
R70,ctx16,res320_exe,deny
R65,ctx5,res80_exe,allow
R95,ctx7,res499_write,allow
R2,ctx3,res138_exe,allow
R26,ctx14,res455_exe,allow
R60,ctx6,res233_read,deny
R71,ctx9,res377_exe,allow
R51,ctx16,res70_write,deny
R58,ctx2,res312_exe,allow
R50,ctx1,res337_read,allow
R40,ctx4,res344_exe,allow
R75,ctx1,res394_exe,allow
R6,ctx3,res499_exe,allow
R96,ctx3,res163_exe,allow
R60,ctx15,res244_exe,allow
R28,ctx10,res471_read,deny
R38,ctx16,res221_exe,allow
R10,ctx8,res489_write,allow
R10,ctx17,res87_write,allow
R39,ctx16,res305_exe,allow
R1,ctx18,res171_exe,deny
R41,ctx14,res184_write,deny
R63,ctx7,res68_exe,allow
R78,ctx18,res224_write,deny
R93,ctx14,res261_write,allow
R52,ctx6,res40_write,allow
R89,ctx16,res383_write,allow
R71,ctx13,res38_read,allow
R36,ctx15,res86_read,allow
R34,ctx9,res116_read,allow
R90,ctx12,res279_exe,allow
R48,ctx8,res131_write,allow
R53,ctx12,res103_write,allow
R33,ctx19,res69_exe,allow
R2,ctx3,res138_write,allow
R10,ctx9,res335_exe,allow
R5,ctx20,res271_exe,allow
R99,ctx9,res374_exe,allow
R8,ctx15,res233_write,allow
R77,ctx19,res156_write,allow
R98,ctx4,res191_read,allow
R95,ctx19,res338_read,allow
R92,ctx20,res167_write,allow
R92,ctx16,res85_exe,allow
R55,ctx8,res136_exe,deny
R93,ctx13,res390_exe,allow
R16,ctx9,res13_exe,allow
R90,ctx14,res280_write,allow
R100,ctx12,res33_exe,allow
R35,ctx8,res472_write,allow
R80,ctx15,res114_write,allow
R73,ctx11,res205_read,allow
R70,ctx5,res8_read,allow
R12,ctx19,res374_write,allow
R78,ctx5,res78_write,allow
R73,ctx4,res352_exe,allow
R41,ctx4,res289_write,allow
R11,ctx5,res98_write,allow
R94,ctx12,res253_write,allow
R32,ctx10,res72_write,allow
R77,ctx12,res314_exe,allow
R47,ctx4,res427_exe,allow
R29,ctx19,res11_exe,deny
R6,ctx1,res80_exe,allow
R96,ctx18,res28_exe,allow
R21,ctx10,res324_exe,allow
R22,ctx4,res122_write,allow
R62,ctx7,res211_exe,allow
R61,ctx12,res129_read,allow
R32,ctx16,res74_write,allow
R64,ctx14,res45_exe,allow
R5,ctx16,res191_read,allow
R59,ctx20,res22_read,allow
R40,ctx19,res35_exe,allow
R75,ctx14,res132_exe,allow
R91,ctx19,res404_write,allow
R90,ctx19,res223_write,allow
R11,ctx16,res8_read,allow
R12,ctx19,res282_read,allow
R8,ctx16,res191_exe,deny
R79,ctx11,res414_read,allow
R73,ctx13,res350_read,allow
R70,ctx13,res303_exe,allow
R86,ctx9,res361_exe,allow
R7,ctx15,res158_read,allow
R37,ctx15,res464_write,deny
R57,ctx8,res248_exe,allow
R49,ctx12,res7_exe,deny
R75,ctx17,res357_exe,allow
R33,ctx1,res397_read,allow
R14,ctx12,res43_read,allow
R41,ctx20,res335_exe,allow
R48,ctx15,res440_write,deny
R60,ctx17,res248_exe,allow
R17,ctx1,res273_exe,allow
R7,ctx4,res265_write,deny
R84,ctx20,res412_write,allow
R24,ctx20,res439_read,allow
R9,ctx16,res143_read,deny
R88,ctx10,res192_write,deny
R81,ctx2,res433_read,allow
R79,ctx7,res220_exe,deny
R30,ctx11,res332_read,allow
R13,ctx5,res388_read,allow
R21,ctx2,res240_write,deny
R69,ctx20,res244_exe,allow
R70,ctx18,res342_write,allow
R44,ctx2,res329_write,deny
R50,ctx19,res413_write,allow
R18,ctx9,res341_exe,allow
R5,ctx15,res36_read,allow
R56,ctx20,res299_read,allow
R64,ctx1,res85_write,allow
R24,ctx14,res64_exe,allow
R58,ctx13,res432_exe,allow
R32,ctx20,res93_exe,deny
R53,ctx5,res58_write,allow
R43,ctx11,res389_exe,allow
R23,ctx4,res389_exe,allow
R60,ctx19,res434_write,allow
R54,ctx16,res324_read,allow
R18,ctx20,res293_write,allow
R4,ctx9,res338_write,allow
R18,ctx19,res60_exe,allow
R15,ctx14,res373_exe,allow
R83,ctx3,res71_exe,deny
R71,ctx11,res468_write,allow
R51,ctx6,res92_write,allow
R72,ctx6,res275_read,allow
R54,ctx7,res478_exe,allow
R29,ctx11,res191_read,allow
R39,ctx5,res397_read,allow
R57,ctx7,res485_exe,allow
R95,ctx14,res93_write,allow
R55,ctx20,res493_exe,allow
R99,ctx20,res247_exe,allow
R20,ctx5,res24_read,deny
R20,ctx8,res400_write,allow
R18,ctx8,res392_exe,deny
R76,ctx8,res453_exe,allow
R48,ctx14,res35_exe,allow
R79,ctx9,res12_write,allow
R87,ctx7,res259_write,allow
R73,ctx2,res145_write,allow
R27,ctx11,res375_exe,allow
R10,ctx2,res88_write,allow
R32,ctx15,res171_exe,deny
R3,ctx15,res269_exe,allow
R22,ctx13,res499_exe,allow
R51,ctx2,res321_write,deny
R32,ctx17,res47_exe,allow
R42,ctx15,res163_read,deny
R50,ctx18,res99_exe,allow
R10,ctx2,res21_exe,allow
R39,ctx5,res262_read,allow
R24,ctx2,res285_read,deny
R74,ctx7,res85_exe,allow
R87,ctx9,res39_read,allow
R29,ctx2,res301_exe,allow
R15,ctx3,res407_read,allow
R48,ctx14,res169_exe,deny
R94,ctx20,res237_exe,allow
R65,ctx14,res213_exe,allow
R56,ctx15,res448_write,allow
R1,ctx2,res277_read,deny
R97,ctx15,res99_write,allow
R3,ctx19,res178_write,allow
R2,ctx13,res227_exe,allow
R76,ctx17,res458_write,allow
R21,ctx3,res145_exe,allow
R37,ctx3,res452_read,allow
R8,ctx17,res205_write,deny
R13,ctx7,res395_exe,allow
R70,ctx20,res246_exe,allow
R12,ctx10,res402_write,allow
R65,ctx18,res498_exe,allow
R73,ctx1,res423_read,deny
R79,ctx20,res492_write,allow
R71,ctx18,res128_exe,allow
R54,ctx9,res6_exe,allow
R43,ctx15,res20_read,allow
R67,ctx8,res203_write,allow
R61,ctx12,res180_exe,allow
R73,ctx16,res467_exe,allow
R91,ctx5,res198_write,deny
R16,ctx17,res209_write,allow
R98,ctx11,res68_write,allow
R52,ctx13,res112_exe,allow
R31,ctx17,res173_read,allow
R37,ctx2,res175_exe,allow
R85,ctx6,res175_read,allow
R97,ctx11,res404_read,allow
R44,ctx11,res151_exe,deny
R70,ctx6,res309_read,allow
R70,ctx8,res261_write,allow
R7,ctx5,res498_exe,allow
R93,ctx15,res368_write,allow
R41,ctx6,res324_exe,allow
R13,ctx11,res381_exe,allow
R49,ctx3,res339_exe,deny
R90,ctx5,res383_read,allow
R80,ctx20,res83_write,allow
R75,ctx12,res58_write,allow
R45,ctx11,res173_exe,allow
R14,ctx4,res102_write,allow
R6,ctx14,res104_exe,deny
R11,ctx7,res122_exe,allow
R78,ctx10,res252_read,deny
R14,ctx5,res351_exe,deny
R63,ctx2,res488_exe,allow
R75,ctx15,res256_exe,allow
R33,ctx10,res360_exe,deny
R56,ctx9,res299_exe,allow
R59,ctx3,res7_read,deny
R9,ctx1,res126_write,allow
R95,ctx14,res318_exe,allow
R3,ctx13,res435_write,allow
R27,ctx16,res311_exe,allow
R34,ctx1,res70_read,allow
R12,ctx14,res153_exe,deny
R15,ctx6,res452_write,allow
R1,ctx13,res80_exe,allow
R8,ctx7,res225_exe,allow
R4,ctx6,res154_write,allow
R86,ctx4,res198_write,allow
R27,ctx11,res484_write,allow
R81,ctx8,res72_write,allow
R27,ctx17,res373_exe,allow
R52,ctx13,res305_exe,allow
R69,ctx11,res163_exe,allow
R58,ctx17,res284_read,deny
R16,ctx16,res105_read,allow
R15,ctx3,res463_read,allow
R96,ctx4,res363_write,allow
R87,ctx6,res471_exe,deny
R44,ctx1,res65_exe,allow
R24,ctx2,res196_read,deny
R46,ctx13,res300_exe,allow
R92,ctx13,res398_exe,deny
R75,ctx20,res219_write,deny
R57,ctx8,res38_exe,allow
R32,ctx13,res188_exe,allow
R25,ctx6,res366_read,allow
R34,ctx17,res396_exe,deny
R60,ctx4,res376_read,allow
R94,ctx3,res162_write,allow
R41,ctx15,res157_write,allow
R68,ctx19,res395_exe,deny
R66,ctx16,res360_exe,allow
R16,ctx15,res395_write,allow
R80,ctx20,res294_write,allow
R21,ctx18,res367_write,allow
R99,ctx9,res246_exe,deny
R87,ctx1,res398_write,deny
R39,ctx15,res331_exe,allow
R8,ctx9,res141_read,deny
R31,ctx20,res458_exe,allow
R66,ctx1,res12_exe,allow
R73,ctx16,res332_read,allow
R86,ctx20,res422_exe,deny
R92,ctx6,res269_write,deny
R79,ctx15,res316_write,allow
R2,ctx15,res99_exe,allow
R11,ctx17,res112_exe,allow
R45,ctx1,res164_exe,allow
R49,ctx3,res492_write,allow
R56,ctx15,res229_exe,deny
R80,ctx20,res215_write,allow
R24,ctx1,res242_read,deny
R79,ctx13,res174_exe,allow
R51,ctx8,res397_read,allow
R57,ctx4,res332_read,deny
R62,ctx16,res70_read,allow
R16,ctx10,res336_read,allow
R74,ctx16,res289_exe,deny
R26,ctx13,res383_exe,allow
R46,ctx9,res71_exe,allow
R45,ctx6,res27_exe,allow
R85,ctx7,res58_exe,deny
R2,ctx9,res412_exe,allow
R42,ctx15,res227_exe,deny
R18,ctx7,res463_read,allow
R15,ctx7,res233_write,allow
R73,ctx5,res414_exe,allow
R56,ctx20,res275_write,allow
R31,ctx6,res375_exe,deny
R59,ctx5,res11_exe,allow
R90,ctx7,res319_write,allow
R55,ctx7,res124_exe,allow
R89,ctx2,res64_write,deny
R16,ctx13,res60_exe,deny
R14,ctx13,res466_exe,deny
R53,ctx20,res442_write,allow
R61,ctx19,res65_exe,deny
R59,ctx3,res345_write,allow
R6,ctx17,res193_read,allow
R22,ctx16,res66_exe,allow
R73,ctx11,res337_exe,allow
R75,ctx20,res219_exe,allow
R48,ctx7,res476_write,allow
R35,ctx8,res494_exe,allow
R93,ctx6,res442_exe,allow
R9,ctx7,res334_write,allow
R88,ctx15,res411_write,allow
R72,ctx3,res86_exe,deny
R72,ctx19,res57_exe,deny
R31,ctx20,res495_exe,allow
R43,ctx2,res334_exe,allow
R31,ctx4,res259_exe,deny
R20,ctx8,res400_exe,allow
R72,ctx20,res379_read,deny
R100,ctx15,res112_exe,allow
R98,ctx8,res381_write,allow
R71,ctx16,res145_exe,allow
R3,ctx12,res190_exe,allow
R2,ctx8,res78_read,allow
R77,ctx2,res334_write,allow
R88,ctx4,res221_write,allow
R76,ctx3,res430_exe,deny
R93,ctx13,res407_exe,allow
R37,ctx3,res249_exe,allow
R92,ctx9,res441_exe,deny
R66,ctx4,res365_write,deny
R37,ctx9,res246_exe,deny
R58,ctx6,res297_exe,deny
R41,ctx14,res208_exe,allow
R22,ctx15,res142_write,allow
R47,ctx16,res278_write,allow
R68,ctx16,res395_exe,allow
R7,ctx6,res89_read,allow
R85,ctx12,res320_read,allow
R73,ctx10,res73_write,allow
R100,ctx11,res442_read,allow
R100,ctx10,res291_read,allow
R22,ctx4,res310_write,allow
R93,ctx1,res454_write,allow
R73,ctx10,res73_exe,allow
R47,ctx16,res64_read,deny
R100,ctx7,res168_read,allow
R54,ctx10,res380_write,allow
R58,ctx7,res483_exe,allow
R87,ctx16,res476_exe,allow
R96,ctx8,res211_exe,allow
R8,ctx17,res440_exe,allow
R29,ctx13,res397_read,allow
R65,ctx12,res139_exe,allow
R64,ctx1,res85_exe,allow
R40,ctx12,res196_exe,allow
R74,ctx11,res434_read,allow
R4,ctx20,res321_exe,allow
R3,ctx12,res49_exe,allow
R79,ctx6,res144_write,allow
R40,ctx14,res168_write,allow
R5,ctx9,res455_exe,allow
R50,ctx3,res65_exe,allow
R18,ctx20,res206_write,allow
R8,ctx18,res299_exe,allow
R43,ctx4,res182_exe,allow
R6,ctx12,res128_exe,allow
R3,ctx17,res348_exe,allow
R3,ctx10,res374_write,allow
R91,ctx3,res70_exe,deny
R34,ctx6,res452_exe,deny
R95,ctx8,res66_read,deny
R52,ctx18,res310_read,allow
R77,ctx2,res334_exe,allow
R28,ctx7,res455_read,deny
R10,ctx16,res394_exe,allow
R48,ctx3,res116_write,allow
R54,ctx2,res382_exe,allow
R91,ctx9,res84_exe,allow
R47,ctx8,res453_write,allow
R35,ctx11,res103_exe,allow
R19,ctx2,res285_read,allow
R32,ctx16,res74_exe,allow
R52,ctx1,res340_exe,allow
R50,ctx6,res379_exe,allow
R75,ctx11,res145_exe,allow
R95,ctx16,res2_exe,deny
R76,ctx18,res190_write,allow
R19,ctx16,res329_write,allow
R66,ctx13,res166_write,allow
R47,ctx12,res214_write,allow
R22,ctx5,res17_write,allow
R72,ctx8,res474_exe,allow
R19,ctx12,res472_read,deny
R61,ctx11,res496_exe,allow
R50,ctx15,res372_exe,allow
R96,ctx16,res86_write,allow
R13,ctx10,res168_exe,allow
R34,ctx3,res183_exe,allow
R3,ctx14,res68_exe,deny
R56,ctx19,res289_write,allow
R26,ctx6,res255_read,deny
R63,ctx9,res237_exe,allow
R55,ctx6,res457_exe,allow
R96,ctx18,res28_write,allow
R29,ctx7,res22_read,allow
R20,ctx11,res16_exe,deny
R73,ctx3,res149_exe,allow
R57,ctx1,res218_read,deny
R10,ctx14,res385_exe,allow
R8,ctx15,res233_exe,allow
R37,ctx14,res397_write,allow
R53,ctx16,res385_write,allow
R55,ctx8,res387_exe,allow
R74,ctx20,res119_exe,allow
R25,ctx3,res289_read,allow
R18,ctx13,res177_exe,allow
