Role,Context,Capability,Permission
R70,ctx4,res361_write,deny
R3,ctx9,res149_write,allow
R43,ctx18,res377_read,deny
R39,ctx10,res419_exe,allow
R45,ctx6,res283_read,deny
R78,ctx12,res369_write,allow
R31,ctx16,res339_exe,deny
R20,ctx11,res123_write,allow
R3,ctx6,res415_read,allow
R15,ctx5,res8_read,allow
R47,ctx14,res93_write,allow
R51,ctx5,res327_write,allow
R63,ctx17,res441_write,allow
R70,ctx6,res193_exe,allow
R79,ctx1,res153_write,allow
R95,ctx12,res43_exe,allow
R79,ctx3,res158_write,allow
R47,ctx18,res477_write,allow
R73,ctx1,res243_exe,allow
R77,ctx20,res280_read,allow
R49,ctx19,res92_exe,allow
R2,ctx15,res93_exe,allow
R67,ctx10,res192_write,deny
R39,ctx2,res93_write,deny
R15,ctx19,res262_write,allow
R8,ctx12,res279_exe,allow
R4,ctx6,res160_exe,deny
R22,ctx17,res4_read,allow
R22,ctx13,res135_read,allow
R87,ctx20,res389_exe,allow
R50,ctx15,res74_read,allow
R80,ctx13,res389_read,deny
R39,ctx8,res53_write,allow
R27,ctx20,res67_exe,deny
R23,ctx5,res493_exe,allow
R68,ctx20,res73_exe,allow
R5,ctx7,res394_write,allow
R58,ctx14,res457_exe,allow
R45,ctx15,res326_read,allow
R54,ctx7,res342_exe,allow
R77,ctx20,res158_exe,deny
R14,ctx18,res58_read,allow
R62,ctx7,res113_exe,allow
R98,ctx2,res146_read,allow
R31,ctx6,res414_read,allow
R30,ctx3,res2_read,allow
R70,ctx9,res149_write,deny
R15,ctx7,res474_exe,deny
R55,ctx1,res206_exe,allow
R19,ctx19,res428_write,allow
R44,ctx11,res342_exe,deny
R99,ctx17,res196_exe,allow
R71,ctx8,res379_read,allow
R87,ctx13,res438_read,allow
R58,ctx6,res120_exe,allow
R31,ctx20,res164_exe,deny
R36,ctx6,res278_exe,allow
R35,ctx8,res236_exe,allow
R86,ctx20,res22_read,allow
R49,ctx12,res29_exe,allow
R41,ctx12,res101_write,deny
R96,ctx1,res11_exe,deny
R81,ctx19,res42_exe,allow
R8,ctx1,res397_read,allow
R3,ctx13,res137_exe,allow
R19,ctx12,res448_read,allow
R50,ctx11,res264_exe,deny
R47,ctx12,res368_read,allow
R60,ctx6,res283_write,deny
R9,ctx16,res324_write,allow
R7,ctx4,res449_exe,allow
R42,ctx2,res176_read,allow
R34,ctx9,res71_read,deny
R18,ctx7,res382_write,allow
R37,ctx3,res257_read,allow
R18,ctx7,res382_exe,allow
R73,ctx9,res80_write,allow
R37,ctx2,res214_read,allow
R22,ctx7,res493_exe,deny
R23,ctx5,res376_exe,deny
R23,ctx19,res173_read,deny
R46,ctx13,res340_read,deny
R89,ctx1,res326_write,allow
R25,ctx3,res206_exe,deny
R38,ctx4,res356_exe,deny
R5,ctx2,res277_exe,allow
R20,ctx6,res58_write,allow
R55,ctx16,res459_exe,deny
R91,ctx5,res157_read,deny
R78,ctx5,res235_exe,allow
R26,ctx18,res205_write,allow
R20,ctx5,res109_exe,allow
R96,ctx15,res244_write,allow
R51,ctx8,res467_write,allow
R97,ctx4,res64_read,allow
R72,ctx8,res244_exe,allow
R41,ctx16,res475_exe,allow
R62,ctx16,res299_exe,deny
R38,ctx13,res303_exe,deny
R38,ctx3,res471_exe,allow
R70,ctx7,res406_exe,allow
R95,ctx5,res261_write,allow
R94,ctx12,res39_exe,allow
R26,ctx2,res271_write,allow
R82,ctx20,res128_exe,deny
R50,ctx19,res439_write,allow
R26,ctx3,res379_exe,allow
R88,ctx12,res430_write,allow
R50,ctx5,res181_read,allow
R5,ctx10,res7_read,allow
R4,ctx9,res157_read,deny
R8,ctx20,res289_exe,allow
R17,ctx18,res356_exe,allow
R64,ctx6,res496_exe,deny
R61,ctx6,res344_exe,allow
R33,ctx4,res476_write,allow
R36,ctx2,res412_exe,allow
R18,ctx13,res472_exe,deny
R69,ctx4,res363_write,allow
R32,ctx14,res395_write,allow
R47,ctx4,res255_exe,allow
R91,ctx15,res265_read,deny
R70,ctx6,res193_write,allow
R80,ctx20,res107_write,allow
R87,ctx3,res323_exe,allow
R55,ctx14,res17_write,deny
R64,ctx8,res119_read,allow
R70,ctx13,res20_exe,allow
R66,ctx12,res140_exe,allow
R73,ctx12,res152_exe,allow
R21,ctx3,res93_exe,allow
R59,ctx16,res277_exe,allow
R96,ctx18,res131_write,allow
R24,ctx2,res189_read,allow
R56,ctx15,res342_read,allow
R40,ctx19,res143_write,allow
R39,ctx3,res67_read,allow
R43,ctx1,res69_write,allow
R32,ctx9,res422_read,allow
R68,ctx18,res216_write,allow
R87,ctx3,res171_read,allow
R49,ctx3,res67_exe,allow
R55,ctx14,res17_exe,allow
R66,ctx16,res64_write,allow
R4,ctx20,res276_exe,allow
R41,ctx12,res101_exe,allow
R41,ctx19,res156_read,allow
R79,ctx10,res371_write,allow
R52,ctx20,res252_read,allow
R40,ctx17,res210_read,deny
R97,ctx20,res32_write,allow
R6,ctx4,res500_read,allow
R53,ctx18,res232_exe,allow
R67,ctx14,res458_read,deny
R83,ctx6,res441_exe,allow
R96,ctx19,res448_exe,allow
R41,ctx15,res140_write,allow
R52,ctx13,res88_exe,allow
R6,ctx12,res363_write,allow
R38,ctx6,res418_exe,allow
R6,ctx7,res235_exe,allow
R33,ctx14,res316_write,allow
R98,ctx4,res475_exe,allow
R73,ctx15,res156_write,allow
R57,ctx18,res391_exe,allow
R58,ctx2,res75_write,allow
R56,ctx2,res433_exe,allow
R92,ctx1,res340_write,allow
R23,ctx3,res138_read,deny
R68,ctx1,res377_read,allow
R68,ctx20,res220_write,allow
R43,ctx3,res109_exe,allow
R76,ctx18,res349_read,allow
R68,ctx14,res355_exe,deny
R54,ctx4,res151_read,allow
R49,ctx6,res173_exe,allow
R75,ctx1,res441_exe,allow
R39,ctx6,res342_read,deny
R72,ctx3,res342_exe,allow
R72,ctx8,res18_write,allow
R21,ctx2,res497_exe,deny
R55,ctx10,res42_read,allow
R79,ctx6,res144_write,allow
R81,ctx8,res127_write,allow
R94,ctx9,res334_write,allow
R68,ctx19,res283_exe,deny
R50,ctx13,res402_exe,allow
R50,ctx11,res48_write,allow
R69,ctx8,res283_read,allow
R2,ctx18,res54_write,allow
R47,ctx9,res92_read,allow
R47,ctx4,res255_write,allow
R13,ctx10,res256_exe,allow
R8,ctx20,res25_write,allow
R99,ctx8,res192_read,allow
R50,ctx18,res374_write,deny
R61,ctx1,res411_exe,allow
R41,ctx6,res239_read,allow
R27,ctx7,res8_exe,allow
R57,ctx2,res240_exe,allow
R39,ctx8,res53_exe,allow
R26,ctx9,res343_write,allow
R71,ctx8,res273_read,allow
R17,ctx19,res199_exe,allow
R59,ctx12,res482_exe,allow
R35,ctx12,res352_write,allow
R11,ctx15,res92_write,allow
R10,ctx15,res166_exe,allow
R53,ctx12,res440_exe,allow
R16,ctx8,res27_write,allow
R94,ctx13,res291_exe,allow
R23,ctx8,res398_exe,allow
R2,ctx9,res101_exe,allow
R93,ctx1,res193_exe,deny
R70,ctx15,res78_exe,allow
R2,ctx20,res313_exe,allow
R72,ctx1,res50_write,allow
R17,ctx11,res469_exe,deny
R9,ctx4,res450_write,allow
R20,ctx18,res236_write,allow
R32,ctx10,res473_read,allow
R66,ctx13,res422_write,allow
R83,ctx15,res47_write,allow
R70,ctx15,res78_write,allow
R35,ctx3,res350_write,allow
R94,ctx1,res302_read,deny
R77,ctx5,res46_write,allow
R5,ctx19,res240_exe,allow
R38,ctx18,res105_exe,allow
R61,ctx3,res380_read,allow
R62,ctx4,res389_write,allow
R87,ctx9,res196_read,allow
R42,ctx10,res421_write,allow
R72,ctx7,res411_exe,allow
R79,ctx3,res158_exe,allow
R44,ctx5,res180_exe,allow
R46,ctx2,res275_exe,allow
R26,ctx9,res343_exe,allow
R94,ctx20,res213_exe,allow
R83,ctx19,res342_exe,allow
R18,ctx2,res146_exe,allow
R37,ctx9,res372_write,allow
R31,ctx16,res225_read,allow
R9,ctx11,res140_write,deny
R21,ctx2,res497_write,allow
R10,ctx15,res269_exe,allow
R54,ctx9,res358_exe,allow
R13,ctx6,res117_write,deny
R90,ctx7,res440_read,allow
R50,ctx11,res264_write,allow
R74,ctx9,res218_exe,allow
R35,ctx1,res72_exe,deny
R50,ctx18,res414_exe,allow
R69,ctx19,res25_exe,deny
R83,ctx12,res263_exe,allow
R71,ctx16,res434_read,allow
R2,ctx18,res147_exe,allow
R67,ctx15,res461_exe,allow
R15,ctx6,res148_read,allow
R12,ctx12,res274_exe,allow
R57,ctx8,res450_write,allow
R10,ctx10,res272_exe,allow
R87,ctx14,res75_write,deny
R73,ctx8,res24_exe,allow
R60,ctx17,res206_read,allow
R47,ctx16,res329_write,allow
R19,ctx8,res401_exe,allow
R98,ctx4,res114_exe,allow
R82,ctx14,res208_exe,allow
R67,ctx8,res296_exe,allow
R55,ctx16,res98_exe,deny
R27,ctx16,res99_exe,deny
R59,ctx3,res181_read,allow
R19,ctx18,res208_write,allow
R81,ctx19,res141_exe,allow
R92,ctx20,res316_write,deny
R12,ctx11,res318_exe,allow
R89,ctx3,res51_read,allow
R43,ctx18,res265_read,allow
R53,ctx17,res330_exe,allow
R69,ctx11,res192_write,allow
R45,ctx9,res152_read,allow
R6,ctx20,res389_write,allow
R50,ctx5,res154_write,allow
R57,ctx10,res351_read,allow
R90,ctx20,res487_exe,allow
R26,ctx15,res129_exe,allow
R22,ctx5,res441_read,deny
R7,ctx19,res441_exe,deny
R70,ctx14,res457_read,allow
R72,ctx7,res355_exe,deny
R27,ctx17,res45_read,deny
R64,ctx1,res318_read,deny
R79,ctx1,res437_exe,allow
R86,ctx3,res72_exe,allow
R90,ctx16,res123_exe,allow
R49,ctx11,res175_exe,allow
R82,ctx1,res252_exe,deny
R30,ctx16,res308_write,allow
R66,ctx10,res163_write,deny
R4,ctx19,res66_write,allow
R33,ctx16,res493_read,allow
R24,ctx5,res36_read,allow
R53,ctx10,res434_exe,deny
R61,ctx1,res128_write,allow
R50,ctx15,res239_write,allow
R68,ctx15,res176_exe,deny
R81,ctx15,res458_read,allow
R54,ctx2,res464_exe,deny
R35,ctx12,res352_exe,allow
R22,ctx11,res448_write,allow
R88,ctx11,res461_write,allow
R36,ctx4,res494_write,allow
R54,ctx3,res328_exe,deny
R32,ctx10,res450_read,allow
R20,ctx18,res289_exe,deny
R18,ctx4,res311_exe,allow
R23,ctx13,res390_read,deny
R93,ctx1,res193_write,allow
R78,ctx16,res241_exe,deny
R18,ctx9,res372_write,deny
R60,ctx7,res215_exe,deny
R2,ctx3,res213_write,allow
R4,ctx17,res45_write,allow
R71,ctx2,res29_read,allow
R5,ctx19,res166_exe,allow
R74,ctx1,res412_exe,allow
R70,ctx8,res359_exe,allow
R67,ctx8,res462_exe,allow
R51,ctx6,res21_exe,allow
R56,ctx17,res104_exe,allow
R86,ctx5,res79_write,allow
R91,ctx3,res171_write,allow
R7,ctx19,res441_write,allow
R57,ctx13,res76_exe,allow
R70,ctx8,res104_write,allow
R72,ctx18,res87_exe,allow
R80,ctx20,res107_exe,allow
R25,ctx3,res37_exe,allow
R7,ctx5,res167_write,deny
R47,ctx13,res432_exe,deny
R62,ctx6,res44_write,allow
R32,ctx18,res255_write,deny
R11,ctx16,res83_exe,allow
R87,ctx14,res75_exe,allow
R30,ctx11,res215_write,allow
R82,ctx16,res275_read,deny
R14,ctx5,res271_exe,allow
R90,ctx9,res257_read,allow
R82,ctx3,res179_exe,deny
R26,ctx14,res411_exe,allow
R71,ctx18,res237_write,allow
R35,ctx10,res443_write,allow
R26,ctx1,res243_exe,allow
R96,ctx20,res239_exe,allow
R87,ctx19,res412_exe,allow
R60,ctx3,res127_exe,allow
R70,ctx9,res149_exe,allow
R85,ctx15,res198_exe,allow
R55,ctx10,res210_read,allow
R29,ctx13,res192_write,allow
R48,ctx15,res58_write,allow
R7,ctx20,res493_read,allow
R57,ctx3,res286_exe,deny
R46,ctx4,res181_write,allow
R46,ctx7,res214_write,allow
R68,ctx15,res241_write,allow
R56,ctx8,res253_exe,allow
R74,ctx15,res431_exe,allow
R28,ctx10,res414_read,allow
R77,ctx14,res365_write,allow
R99,ctx15,res4_exe,allow
R48,ctx19,res4_write,allow
R88,ctx12,res256_exe,allow
R16,ctx18,res298_exe,allow
R2,ctx18,res54_exe,allow
R72,ctx11,res477_write,allow
R38,ctx18,res374_read,allow
R92,ctx8,res403_write,allow
R100,ctx4,res313_write,allow
R73,ctx4,res404_exe,allow
R84,ctx18,res120_write,allow
R53,ctx11,res197_write,allow
R18,ctx8,res273_exe,deny
R95,ctx10,res416_read,allow
R6,ctx11,res40_write,allow
R36,ctx19,res432_exe,allow
R34,ctx5,res266_write,allow
R75,ctx14,res426_write,allow
R83,ctx3,res441_exe,allow
R60,ctx11,res471_exe,allow
R38,ctx5,res470_write,allow
R42,ctx19,res413_exe,allow
R17,ctx20,res148_exe,allow
R28,ctx6,res300_exe,allow
R8,ctx7,res444_write,deny
R29,ctx7,res100_exe,deny
R40,ctx11,res125_read,deny
R96,ctx18,res131_exe,allow
R44,ctx12,res179_exe,deny
R85,ctx12,res315_write,allow
R63,ctx12,res56_read,allow
R86,ctx4,res341_exe,allow
R43,ctx12,res205_exe,allow
R18,ctx14,res71_write,allow
R6,ctx17,res371_write,allow
R20,ctx3,res122_exe,allow
R96,ctx19,res305_exe,allow
R40,ctx15,res495_read,allow
R11,ctx17,res108_exe,deny
R92,ctx10,res486_write,allow
R9,ctx7,res31_exe,allow
R50,ctx2,res55_write,allow
R71,ctx12,res470_write,allow
R62,ctx12,res18_read,allow
R83,ctx18,res18_write,deny
R34,ctx16,res113_write,deny
R17,ctx17,res2_write,allow
R14,ctx2,res426_read,deny
R54,ctx3,res418_exe,allow
R79,ctx2,res480_exe,allow
R31,ctx3,res297_exe,deny
R92,ctx5,res235_exe,deny
R50,ctx14,res167_exe,allow
R72,ctx20,res320_exe,deny
R69,ctx1,res304_write,allow
R47,ctx3,res316_read,allow
R66,ctx9,res194_write,deny
R34,ctx2,res75_write,allow
R62,ctx1,res104_write,allow
R94,ctx2,res386_exe,allow
R89,ctx5,res260_write,allow
R31,ctx12,res208_read,allow
R73,ctx10,res368_exe,allow
R68,ctx1,res469_exe,deny
R9,ctx1,res16_exe,allow
R87,ctx16,res117_read,allow
R4,ctx11,res442_read,allow
R4,ctx8,res347_exe,allow
R79,ctx6,res144_exe,deny
R75,ctx20,res465_read,allow
R13,ctx12,res425_read,allow
R20,ctx9,res340_exe,allow
R17,ctx12,res115_write,allow
R69,ctx16,res268_read,allow
R58,ctx13,res144_exe,allow
R76,ctx9,res202_write,deny
R35,ctx4,res370_read,allow
R22,ctx16,res35_exe,allow
R96,ctx16,res84_read,allow
R34,ctx4,res329_exe,deny
R97,ctx6,res268_exe,allow
R50,ctx1,res86_write,allow
R100,ctx5,res65_read,allow
R34,ctx10,res188_read,allow
R96,ctx15,res415_exe,allow
R78,ctx8,res105_exe,allow
R85,ctx17,res303_read,allow
R45,ctx6,res230_read,deny
R26,ctx12,res40_write,allow
R69,ctx7,res261_read,deny
R3,ctx17,res42_exe,allow
R56,ctx13,res402_read,allow
R64,ctx14,res134_write,allow
R88,ctx15,res441_read,allow
R97,ctx4,res109_write,allow
R80,ctx10,res289_write,deny
R99,ctx20,res28_read,allow
R45,ctx16,res108_write,allow
R85,ctx3,res270_write,deny
R50,ctx10,res461_read,allow
R85,ctx5,res374_exe,allow
R28,ctx6,res365_read,allow
R29,ctx9,res460_exe,allow
R28,ctx15,res42_exe,allow
R56,ctx20,res398_write,deny
R72,ctx19,res164_exe,allow
R51,ctx18,res103_exe,allow
R17,ctx6,res249_exe,allow
R26,ctx19,res328_read,allow
R4,ctx10,res331_read,allow
R19,ctx14,res5_exe,allow
R72,ctx15,res165_write,allow
R59,ctx15,res46_exe,allow
R56,ctx14,res437_exe,allow
R90,ctx6,res45_read,allow
R79,ctx17,res464_read,allow
R26,ctx12,res435_read,allow
R19,ctx11,res286_exe,allow
R73,ctx5,res201_read,allow
R37,ctx3,res49_write,allow
R39,ctx15,res186_read,allow
R35,ctx10,res80_exe,allow
R73,ctx6,res253_exe,deny
R90,ctx14,res199_exe,allow
R79,ctx11,res78_exe,allow
R51,ctx10,res490_write,deny
R61,ctx17,res272_exe,allow
R99,ctx15,res263_exe,allow
R78,ctx12,res422_read,allow
R7,ctx7,res446_exe,deny
R40,ctx14,res93_write,allow
R23,ctx11,res236_exe,deny
R54,ctx16,res5_exe,allow
R78,ctx13,res230_write,allow
R96,ctx3,res269_write,allow
R81,ctx15,res215_exe,allow
R100,ctx5,res43_exe,allow
R95,ctx17,res341_exe,allow
R11,ctx12,res216_write,deny
R80,ctx17,res463_exe,allow
R68,ctx17,res446_write,deny
R30,ctx18,res319_exe,allow
R99,ctx2,res481_read,allow
R37,ctx9,res372_exe,allow
R73,ctx3,res111_exe,allow
R45,ctx17,res248_read,allow
R47,ctx15,res351_exe,allow
R42,ctx4,res379_exe,allow
R40,ctx14,res93_exe,allow
R88,ctx10,res225_exe,allow
R6,ctx3,res5_exe,allow
R12,ctx12,res274_write,deny
R11,ctx20,res482_read,allow
R17,ctx12,res490_read,allow
R41,ctx20,res378_exe,allow
R48,ctx19,res4_exe,allow
R80,ctx15,res451_exe,allow
R36,ctx5,res335_exe,allow
R38,ctx10,res171_read,deny
R15,ctx5,res31_exe,allow
R59,ctx17,res93_write,allow
R48,ctx20,res85_exe,allow
R61,ctx20,res240_write,deny
R70,ctx4,res141_write,allow
R27,ctx16,res325_write,allow
R97,ctx6,res299_exe,allow
R74,ctx10,res260_exe,allow
R87,ctx20,res479_write,allow
R69,ctx19,res465_exe,allow
R26,ctx6,res47_write,allow
R8,ctx13,res40_read,allow
R9,ctx4,res450_exe,allow
R77,ctx6,res24_write,allow
R78,ctx15,res134_exe,allow
R65,ctx20,res266_exe,allow
R43,ctx15,res154_exe,allow
R18,ctx19,res26_write,allow
R24,ctx16,res227_exe,allow
R34,ctx7,res371_write,allow
R83,ctx6,res441_write,deny
R84,ctx15,res395_write,allow
R15,ctx3,res267_exe,allow
R65,ctx1,res35_exe,allow
R64,ctx19,res153_exe,allow
R35,ctx19,res425_exe,deny
R52,ctx8,res96_exe,allow
R22,ctx11,res448_exe,allow
R64,ctx16,res133_exe,deny
R79,ctx13,res438_exe,allow
R36,ctx13,res279_exe,allow
R28,ctx7,res245_exe,allow
R93,ctx18,res335_exe,allow
R64,ctx6,res272_read,allow
R57,ctx16,res72_read,deny
R59,ctx12,res59_exe,allow
R73,ctx2,res277_exe,allow
R43,ctx15,res154_write,allow
R2,ctx16,res434_read,allow
R9,ctx11,res280_exe,allow
R33,ctx18,res95_exe,allow
R5,ctx11,res95_exe,allow
R94,ctx1,res44_read,allow
R90,ctx3,res225_exe,allow
R47,ctx12,res365_exe,deny
R26,ctx19,res196_exe,allow
R59,ctx11,res96_read,allow
R23,ctx19,res427_exe,allow
R61,ctx10,res270_write,allow
R32,ctx9,res397_write,allow
R10,ctx2,res251_write,allow
R88,ctx4,res267_read,allow
R55,ctx6,res302_exe,allow
R37,ctx17,res487_read,allow
R20,ctx2,res437_exe,allow
R8,ctx9,res329_read,allow
R89,ctx11,res75_exe,allow
R7,ctx9,res113_write,allow
R58,ctx14,res43_exe,allow
R8,ctx2,res222_exe,allow
R8,ctx15,res266_write,allow
R55,ctx1,res162_exe,deny
R46,ctx4,res201_read,allow
R53,ctx11,res215_exe,deny
R63,ctx20,res374_exe,allow
R80,ctx6,res382_exe,allow
R72,ctx16,res104_read,allow
R77,ctx18,res295_exe,allow
R43,ctx10,res103_exe,allow
R53,ctx11,res215_write,allow
R46,ctx20,res454_exe,allow
R71,ctx1,res124_write,allow
R81,ctx7,res296_exe,allow
R19,ctx11,res478_exe,allow
R1,ctx11,res1_exe,deny
R60,ctx15,res253_exe,deny
R95,ctx18,res256_read,allow
R43,ctx11,res101_exe,allow
R56,ctx14,res496_exe,allow
R57,ctx9,res443_write,allow
R26,ctx17,res99_read,allow
R80,ctx18,res117_write,allow
R77,ctx14,res365_exe,allow
R40,ctx19,res321_exe,deny
R62,ctx13,res495_read,deny
R67,ctx15,res312_exe,allow
R57,ctx4,res5_exe,deny
R82,ctx12,res167_exe,allow
R11,ctx12,res216_exe,allow
R69,ctx18,res253_write,allow
R61,ctx16,res12_exe,allow
R45,ctx8,res197_read,deny
R79,ctx10,res371_exe,allow
R81,ctx19,res42_write,allow
R5,ctx1,res81_write,allow
R77,ctx12,res240_write,allow
R17,ctx11,res214_read,allow
R10,ctx8,res500_read,deny
R83,ctx20,res240_read,allow
R35,ctx7,res322_read,deny
R63,ctx7,res200_write,allow
R36,ctx16,res467_read,allow
R76,ctx17,res162_write,allow
R74,ctx9,res218_write,allow
R77,ctx2,res84_exe,deny
R14,ctx15,res265_exe,allow
R88,ctx4,res341_read,allow
R15,ctx16,res333_read,allow
R96,ctx14,res498_exe,allow
R60,ctx6,res283_exe,allow
R45,ctx7,res120_write,deny
R87,ctx20,res389_write,allow
R39,ctx10,res391_exe,allow
R56,ctx20,res238_exe,allow
R63,ctx20,res374_write,allow
R27,ctx16,res325_exe,allow
R76,ctx9,res416_write,allow
R92,ctx14,res24_exe,allow
R71,ctx3,res94_exe,allow
R78,ctx15,res377_exe,allow
R53,ctx18,res338_read,allow
R60,ctx15,res427_exe,allow
R32,ctx16,res37_exe,deny
R52,ctx12,res195_exe,allow
R26,ctx5,res5_exe,allow
R50,ctx18,res374_exe,allow
R95,ctx5,res338_exe,deny
R22,ctx3,res198_exe,allow
R46,ctx11,res497_read,allow
R44,ctx16,res137_read,deny
R65,ctx20,res421_write,allow
R37,ctx2,res343_exe,allow
R71,ctx12,res455_exe,deny
R3,ctx15,res10_exe,allow
R20,ctx6,res24_read,allow
R71,ctx9,res380_exe,allow
R3,ctx2,res204_read,allow
R44,ctx2,res42_exe,allow
R74,ctx12,res141_exe,allow
R95,ctx8,res296_exe,allow
R48,ctx17,res462_write,allow
R76,ctx14,res246_exe,deny
R12,ctx3,res274_exe,allow
R82,ctx6,res412_read,allow
R36,ctx4,res351_exe,allow
R6,ctx2,res19_exe,allow
R3,ctx19,res7_exe,allow
R76,ctx16,res485_exe,allow
R73,ctx11,res386_write,allow
R79,ctx11,res123_write,allow
R81,ctx8,res127_exe,deny
R72,ctx20,res449_write,allow
R74,ctx9,res17_write,deny
R16,ctx16,res54_read,allow
R53,ctx16,res385_write,allow
R84,ctx3,res15_exe,allow
R10,ctx1,res6_write,allow
R45,ctx17,res5_exe,allow
R41,ctx18,res482_read,allow
R98,ctx6,res438_write,allow
R86,ctx19,res106_write,deny
R80,ctx10,res289_exe,allow
R96,ctx8,res256_exe,allow
R22,ctx3,res355_exe,deny
R27,ctx7,res165_exe,allow
R64,ctx7,res483_read,allow
R46,ctx13,res157_write,allow
R44,ctx11,res342_write,allow
R26,ctx15,res129_write,allow
R86,ctx17,res184_exe,allow
R69,ctx6,res134_read,allow
R93,ctx19,res85_write,allow
R81,ctx14,res308_exe,deny
R45,ctx16,res108_exe,allow
R56,ctx12,res277_exe,deny
