Role,Context,Capability,Permission
R36,ctx14,res388_exe,deny
R72,ctx15,res228_exe,allow
R36,ctx3,res92_exe,allow
R54,ctx9,res75_write,deny
R98,ctx7,res49_read,allow
R63,ctx2,res419_write,allow
R27,ctx17,res139_read,allow
R98,ctx8,res395_write,allow
R96,ctx14,res297_write,allow
R79,ctx4,res146_write,allow
R62,ctx4,res458_exe,allow
R4,ctx5,res268_read,allow
R77,ctx10,res177_exe,allow
R21,ctx8,res351_exe,deny
R59,ctx10,res61_write,allow
R10,ctx9,res94_exe,allow
R8,ctx11,res367_read,allow
R6,ctx17,res58_read,deny
R8,ctx9,res307_write,allow
R92,ctx2,res229_write,allow
R69,ctx11,res176_write,allow
R58,ctx15,res488_exe,allow
R15,ctx3,res442_exe,allow
R84,ctx7,res169_write,allow
R67,ctx4,res471_exe,allow
R79,ctx11,res95_exe,allow
R35,ctx4,res290_exe,allow
R85,ctx6,res60_exe,deny
R83,ctx14,res235_exe,allow
R77,ctx2,res465_read,allow
R69,ctx6,res99_exe,allow
R31,ctx20,res99_write,deny
R97,ctx4,res494_write,allow
R75,ctx14,res53_write,allow
R10,ctx18,res133_read,deny
R74,ctx8,res137_exe,allow
R52,ctx1,res317_write,allow
R12,ctx8,res485_exe,deny
R50,ctx6,res309_exe,allow
R5,ctx7,res35_exe,allow
R89,ctx1,res409_exe,allow
R71,ctx13,res55_exe,deny
R24,ctx19,res295_read,allow
R93,ctx6,res61_write,allow
R87,ctx20,res233_write,allow
R74,ctx6,res290_write,allow
R74,ctx14,res49_exe,allow
R73,ctx16,res400_exe,deny
R62,ctx9,res381_write,allow
R87,ctx12,res11_exe,allow
R100,ctx10,res112_exe,allow
R15,ctx16,res308_read,allow
R42,ctx13,res267_exe,deny
R33,ctx16,res263_read,deny
R81,ctx20,res65_write,allow
R8,ctx2,res130_exe,allow
R33,ctx4,res402_exe,allow
R32,ctx10,res7_read,allow
R11,ctx20,res130_exe,allow
R11,ctx7,res345_exe,allow
R70,ctx1,res201_write,allow
R69,ctx17,res198_exe,allow
R38,ctx9,res346_write,allow
R11,ctx7,res127_read,allow
R33,ctx20,res418_read,allow
R100,ctx2,res193_exe,allow
R95,ctx17,res380_write,deny
R90,ctx12,res498_exe,allow
R7,ctx9,res251_read,allow
R25,ctx10,res392_exe,allow
R20,ctx18,res20_write,allow
R10,ctx15,res240_exe,allow
R62,ctx2,res371_read,allow
R37,ctx8,res345_write,allow
R12,ctx16,res10_exe,allow
R19,ctx3,res99_read,allow
R88,ctx14,res369_exe,allow
R32,ctx11,res108_exe,allow
R99,ctx14,res205_write,deny
R59,ctx3,res424_exe,allow
R21,ctx6,res366_read,allow
R98,ctx17,res117_exe,allow
R45,ctx17,res333_read,allow
R95,ctx8,res498_exe,allow
R41,ctx20,res255_exe,deny
R52,ctx5,res458_read,deny
R29,ctx1,res283_read,allow
R92,ctx15,res178_exe,deny
R52,ctx15,res126_write,deny
R89,ctx5,res412_write,deny
R92,ctx2,res13_exe,allow
R45,ctx11,res201_exe,deny
R64,ctx16,res226_write,allow
R87,ctx15,res95_read,deny
R35,ctx20,res190_write,deny
R40,ctx18,res358_read,allow
R36,ctx13,res387_exe,allow
R41,ctx15,res392_read,deny
R33,ctx17,res313_read,allow
R29,ctx17,res265_exe,deny
R27,ctx11,res201_exe,allow
R70,ctx17,res448_write,allow
R32,ctx15,res32_exe,allow
R4,ctx6,res148_write,deny
R4,ctx19,res448_write,allow
R82,ctx3,res359_write,allow
R80,ctx20,res299_exe,deny
R8,ctx11,res437_write,deny
R4,ctx11,res141_exe,allow
R80,ctx1,res231_exe,deny
R6,ctx4,res10_read,deny
R60,ctx4,res241_write,allow
R80,ctx17,res491_write,allow
R25,ctx13,res482_read,allow
R59,ctx16,res465_write,allow
R18,ctx9,res16_read,allow
R45,ctx16,res118_read,allow
R7,ctx13,res231_exe,allow
R77,ctx2,res445_write,deny
R53,ctx8,res304_exe,allow
R39,ctx3,res171_exe,allow
R22,ctx16,res258_exe,deny
R18,ctx15,res126_exe,allow
R32,ctx17,res403_read,allow
R26,ctx5,res230_read,allow
R91,ctx19,res144_write,allow
R22,ctx11,res9_write,allow
R92,ctx5,res423_exe,allow
R87,ctx12,res486_exe,allow
R67,ctx7,res308_read,allow
R65,ctx18,res418_read,allow
R98,ctx2,res261_exe,allow
R41,ctx5,res241_read,deny
R87,ctx19,res343_read,allow
R46,ctx15,res405_write,allow
R41,ctx2,res152_exe,allow
R7,ctx8,res101_exe,allow
R32,ctx20,res56_exe,allow
R5,ctx3,res52_write,deny
R67,ctx15,res490_write,allow
R63,ctx7,res139_exe,allow
R89,ctx3,res364_exe,allow
R98,ctx11,res315_read,allow
R67,ctx17,res216_read,allow
R33,ctx19,res3_exe,allow
R36,ctx19,res78_exe,deny
R43,ctx18,res180_exe,allow
R87,ctx18,res135_write,allow
R93,ctx1,res326_read,allow
R82,ctx2,res427_exe,allow
R80,ctx14,res179_exe,allow
R35,ctx4,res106_write,deny
R46,ctx11,res390_write,allow
R93,ctx15,res475_read,deny
R19,ctx14,res388_exe,allow
R35,ctx18,res144_exe,allow
R62,ctx6,res115_read,deny
R39,ctx10,res290_read,allow
R72,ctx12,res116_exe,allow
R37,ctx8,res345_exe,deny
R62,ctx4,res458_write,allow
R72,ctx20,res60_exe,allow
R2,ctx3,res206_exe,allow
R78,ctx5,res302_exe,allow
R71,ctx12,res326_exe,allow
R70,ctx6,res304_read,allow
R47,ctx9,res147_exe,allow
R12,ctx11,res252_write,allow
R29,ctx19,res355_write,allow
R100,ctx4,res114_read,allow
R16,ctx7,res203_write,allow
R81,ctx6,res56_exe,allow
R10,ctx10,res23_read,allow
R72,ctx15,res475_exe,allow
R3,ctx7,res221_read,allow
R4,ctx12,res417_read,deny
R63,ctx17,res438_read,allow
R61,ctx19,res6_write,deny
R35,ctx1,res351_write,allow
R55,ctx2,res388_exe,allow
R55,ctx14,res252_exe,allow
R100,ctx1,res344_write,allow
R42,ctx19,res371_write,allow
R94,ctx2,res157_exe,allow
R20,ctx12,res345_exe,allow
R54,ctx16,res84_write,deny
R36,ctx3,res373_write,deny
R68,ctx10,res3_exe,deny
R44,ctx7,res177_exe,allow
R98,ctx16,res181_exe,allow
R27,ctx16,res381_exe,allow
R42,ctx10,res420_read,allow
R41,ctx16,res160_read,allow
R53,ctx20,res102_exe,allow
R68,ctx2,res491_exe,allow
R19,ctx20,res239_read,deny
R46,ctx4,res446_exe,deny
R40,ctx2,res317_write,allow
R100,ctx4,res100_exe,allow
R91,ctx3,res475_write,allow
R58,ctx6,res420_write,allow
R27,ctx20,res329_read,allow
R63,ctx20,res496_read,deny
R4,ctx4,res388_write,allow
R74,ctx1,res464_write,deny
R84,ctx13,res383_exe,allow
R3,ctx6,res216_write,allow
R55,ctx6,res287_exe,allow
R79,ctx9,res114_exe,allow
R74,ctx13,res320_write,allow
R28,ctx18,res38_write,allow
R49,ctx11,res295_write,allow
R18,ctx8,res108_read,allow
R68,ctx16,res22_read,allow
R74,ctx12,res109_read,deny
R63,ctx8,res213_exe,allow
R100,ctx12,res478_exe,allow
R90,ctx14,res207_read,allow
R97,ctx9,res474_exe,allow
R43,ctx9,res91_write,allow
R98,ctx8,res402_read,allow
R9,ctx15,res446_write,allow
R56,ctx2,res422_exe,allow
R15,ctx6,res364_write,allow
R46,ctx20,res225_exe,allow
R7,ctx20,res440_read,allow
R3,ctx20,res327_write,deny
R56,ctx17,res202_exe,deny
R76,ctx8,res35_exe,allow
R100,ctx2,res193_write,deny
R53,ctx11,res118_exe,allow
R68,ctx11,res239_exe,allow
R21,ctx10,res284_read,deny
R7,ctx14,res85_exe,allow
R80,ctx6,res61_write,allow
R56,ctx19,res9_read,deny
R95,ctx8,res498_write,allow
R48,ctx3,res30_read,allow
R63,ctx20,res474_write,deny
R54,ctx18,res161_write,allow
R67,ctx14,res14_write,allow
R31,ctx17,res217_exe,allow
R38,ctx9,res381_exe,allow
R35,ctx3,res226_write,allow
R16,ctx14,res285_write,allow
R83,ctx19,res459_exe,allow
R87,ctx10,res496_exe,deny
R1,ctx3,res67_read,allow
R79,ctx12,res453_exe,allow
R76,ctx19,res451_exe,allow
R40,ctx2,res201_exe,allow
R49,ctx1,res488_exe,deny
R96,ctx13,res3_write,allow
R49,ctx16,res6_exe,allow
R16,ctx18,res235_write,allow
R17,ctx13,res70_exe,deny
R49,ctx2,res454_exe,allow
R47,ctx8,res194_exe,deny
R20,ctx8,res432_exe,allow
R45,ctx10,res498_exe,allow
R12,ctx13,res312_exe,allow
R97,ctx20,res359_exe,allow
R45,ctx15,res319_write,allow
R77,ctx2,res445_exe,allow
R54,ctx20,res190_exe,deny
R40,ctx20,res144_read,allow
R52,ctx6,res313_write,allow
R40,ctx19,res406_write,allow
R45,ctx8,res139_exe,deny
R77,ctx5,res353_exe,allow
R15,ctx7,res140_write,allow
R92,ctx8,res146_write,allow
R32,ctx3,res285_exe,allow
R10,ctx8,res281_exe,allow
R68,ctx10,res118_exe,allow
R47,ctx16,res460_exe,allow
R36,ctx6,res466_exe,deny
R29,ctx14,res284_exe,allow
R40,ctx3,res309_exe,allow
R59,ctx10,res61_exe,allow
R17,ctx7,res143_read,allow
R91,ctx3,res454_read,allow
R75,ctx12,res173_exe,allow
R9,ctx19,res56_exe,allow
R80,ctx10,res43_write,allow
R97,ctx4,res354_write,allow
R5,ctx2,res171_write,deny
R19,ctx12,res485_write,allow
R82,ctx16,res472_write,allow
R55,ctx6,res247_write,allow
R30,ctx2,res436_exe,allow
R72,ctx19,res338_read,allow
R99,ctx18,res480_write,allow
R36,ctx5,res274_exe,allow
R86,ctx5,res173_exe,allow
R69,ctx4,res370_exe,allow
R87,ctx12,res11_write,allow
R53,ctx12,res250_read,deny
R5,ctx5,res197_exe,deny
R23,ctx20,res470_exe,allow
R66,ctx16,res361_exe,allow
R70,ctx7,res108_read,allow
R34,ctx3,res487_read,allow
R57,ctx1,res301_exe,allow
R29,ctx8,res456_exe,allow
R60,ctx4,res471_read,allow
R12,ctx4,res96_exe,allow
R74,ctx3,res365_exe,allow
R36,ctx15,res317_exe,allow
R85,ctx7,res413_exe,allow
R84,ctx3,res100_write,allow
R99,ctx1,res204_write,allow
R89,ctx3,res31_exe,deny
R29,ctx1,res96_exe,allow
R24,ctx18,res57_exe,allow
R38,ctx14,res344_write,allow
R2,ctx20,res189_exe,deny
R41,ctx19,res305_exe,deny
R46,ctx20,res234_exe,deny
R11,ctx15,res91_read,allow
R4,ctx8,res400_exe,allow
R23,ctx18,res93_exe,allow
R57,ctx7,res68_write,allow
