Role,Context,Capability,Permission
R9,ctx15,res70_write,allow
R12,ctx14,res47_exe,allow
R15,ctx18,res1_exe,deny
R5,ctx1,res55_exe,allow
R13,ctx13,res19_write,allow
R5,ctx13,res45_exe,deny
R9,ctx9,res24_exe,deny
R5,ctx9,res49_exe,allow
R15,ctx9,res13_read,allow
R18,ctx2,res18_write,allow
R11,ctx9,res50_read,allow
R18,ctx5,res22_exe,allow
R9,ctx3,res58_read,allow
R9,ctx12,res53_exe,allow
R3,ctx1,res67_read,allow
R12,ctx18,res33_exe,allow
R13,ctx19,res27_exe,allow
R1,ctx16,res34_exe,deny
R7,ctx8,res33_exe,allow
R18,ctx8,res68_write,allow
R2,ctx17,res8_read,allow
R17,ctx7,res2_read,allow
R16,ctx5,res44_exe,deny
R4,ctx5,res3_exe,allow
R16,ctx13,res49_read,allow
R2,ctx8,res45_exe,allow
R7,ctx9,res26_read,allow
R1,ctx7,res64_exe,allow
R20,ctx12,res21_exe,deny
R3,ctx17,res2_exe,allow
R2,ctx5,res31_exe,allow
R19,ctx5,res3_write,deny
R16,ctx9,res41_exe,allow
R9,ctx13,res28_exe,allow
R19,ctx3,res62_write,allow
R16,ctx2,res30_write,allow
R6,ctx3,res38_exe,allow
R12,ctx16,res66_exe,allow
R13,ctx6,res19_write,allow
R11,ctx2,res57_read,allow
R20,ctx19,res53_read,allow
R11,ctx1,res48_read,deny
R19,ctx2,res13_write,allow
R14,ctx17,res14_exe,allow
R1,ctx1,res56_exe,deny
R19,ctx9,res52_write,allow
R18,ctx2,res9_write,allow
R7,ctx2,res47_write,allow
R2,ctx2,res27_exe,allow
R15,ctx10,res2_write,allow
R10,ctx11,res33_exe,allow
R19,ctx9,res31_write,allow
R8,ctx18,res32_write,allow
R10,ctx17,res64_exe,allow
R6,ctx1,res40_write,allow
R11,ctx1,res33_exe,allow
R6,ctx5,res70_write,allow
R9,ctx19,res29_exe,allow
R12,ctx13,res40_write,deny
R8,ctx14,res50_exe,deny
R4,ctx10,res40_read,allow
R9,ctx19,res14_exe,allow
R18,ctx20,res40_exe,deny
R9,ctx17,res35_write,deny
R13,ctx15,res36_read,allow
R2,ctx14,res12_exe,allow
R13,ctx17,res11_exe,allow
R13,ctx5,res38_read,allow
R19,ctx11,res48_write,allow
R7,ctx4,res10_write,allow
R10,ctx8,res43_exe,allow
R6,ctx6,res2_exe,allow
R3,ctx12,res30_write,allow
R8,ctx1,res42_exe,deny
R9,ctx18,res40_exe,allow
R6,ctx16,res36_write,allow
R1,ctx7,res64_write,allow
R5,ctx4,res44_exe,allow
R19,ctx12,res57_exe,deny
R7,ctx4,res40_write,deny
R14,ctx6,res6_write,allow
R14,ctx19,res16_exe,allow
R16,ctx10,res63_read,allow
R1,ctx14,res36_write,allow
R2,ctx20,res35_exe,allow
R6,ctx18,res17_exe,allow
R6,ctx7,res56_read,allow
R20,ctx8,res5_read,allow
R15,ctx3,res53_exe,allow
R20,ctx6,res63_exe,allow
R2,ctx15,res51_exe,allow
R14,ctx12,res26_exe,allow
R4,ctx10,res26_exe,allow
R12,ctx17,res12_exe,allow
R17,ctx11,res58_read,allow
R6,ctx14,res44_exe,allow
R11,ctx3,res42_write,allow
R5,ctx1,res55_write,deny
R18,ctx3,res66_exe,allow
R6,ctx16,res39_exe,allow
R1,ctx13,res22_write,allow
R4,ctx12,res49_write,allow
R18,ctx13,res19_exe,allow
R1,ctx12,res34_write,allow
R20,ctx3,res32_exe,allow
R6,ctx1,res17_exe,deny
R9,ctx8,res43_exe,allow
R13,ctx17,res11_write,allow
R14,ctx7,res56_exe,allow
R9,ctx13,res28_write,allow
R9,ctx5,res31_read,deny
R19,ctx15,res60_exe,allow
R20,ctx5,res48_write,allow
R13,ctx5,res43_exe,allow
R11,ctx4,res8_exe,allow
R14,ctx18,res39_write,deny
R9,ctx14,res22_write,allow
R12,ctx8,res70_exe,deny
R18,ctx12,res51_write,allow
R12,ctx19,res44_write,allow
R14,ctx11,res58_exe,deny
R9,ctx12,res53_write,allow
R8,ctx6,res17_exe,allow
R2,ctx4,res59_read,allow
R3,ctx14,res59_exe,allow
R20,ctx10,res11_exe,allow
R12,ctx6,res48_write,allow
R4,ctx16,res46_write,allow
R11,ctx17,res47_exe,allow
R11,ctx17,res15_exe,allow
R4,ctx7,res45_read,allow
R17,ctx20,res68_exe,deny
R20,ctx16,res62_exe,allow
R8,ctx13,res14_exe,deny
R7,ctx19,res44_exe,deny
R7,ctx15,res56_exe,allow
R10,ctx1,res19_write,allow
R8,ctx10,res53_exe,allow
R8,ctx8,res34_exe,allow
R13,ctx1,res57_exe,allow
R4,ctx20,res5_write,allow
R12,ctx14,res12_write,allow
R9,ctx9,res24_write,deny
R15,ctx17,res18_read,allow
R17,ctx17,res28_write,allow
R11,ctx18,res51_exe,allow
R7,ctx11,res2_read,allow
R4,ctx19,res56_exe,allow
R19,ctx13,res43_exe,allow
R12,ctx19,res44_exe,allow
R16,ctx5,res15_read,allow
R15,ctx9,res15_exe,allow
R13,ctx10,res5_write,allow
R12,ctx9,res33_exe,allow
R8,ctx16,res58_read,deny
R14,ctx3,res28_exe,allow
R16,ctx11,res26_write,allow
R12,ctx10,res38_exe,allow
R19,ctx5,res3_exe,allow
R11,ctx7,res66_exe,allow
R3,ctx5,res35_read,allow
R12,ctx4,res41_exe,allow
R4,ctx6,res70_write,deny
R18,ctx4,res24_exe,allow
R13,ctx11,res15_write,deny
R8,ctx17,res41_write,allow
R7,ctx5,res48_exe,allow
R5,ctx8,res53_exe,allow
R20,ctx11,res7_write,deny
R14,ctx2,res3_read,allow
R16,ctx9,res40_write,deny
R18,ctx14,res1_read,allow
R19,ctx8,res39_exe,allow
R13,ctx17,res58_read,allow
R9,ctx10,res43_exe,deny
R19,ctx13,res43_write,allow
R11,ctx15,res2_exe,deny
R5,ctx8,res53_write,allow
R11,ctx7,res66_write,deny
R7,ctx20,res25_exe,allow
R12,ctx20,res49_exe,allow
R17,ctx20,res16_exe,allow
R19,ctx17,res23_read,allow
R12,ctx11,res9_read,allow
R20,ctx5,res48_exe,allow
R18,ctx2,res9_exe,allow
R17,ctx19,res66_exe,allow
R14,ctx14,res59_read,allow
R4,ctx14,res20_exe,allow
R9,ctx12,res64_write,deny
R18,ctx7,res64_exe,allow
R15,ctx1,res66_write,allow
R2,ctx6,res59_exe,allow
R17,ctx3,res34_write,allow
R9,ctx16,res56_write,allow
R10,ctx19,res63_exe,allow
R10,ctx13,res37_read,allow
R3,ctx9,res17_write,allow
R1,ctx20,res34_exe,deny
R12,ctx6,res48_exe,allow
R4,ctx15,res49_exe,allow
R5,ctx15,res47_exe,allow
R10,ctx18,res53_exe,allow
R19,ctx20,res45_exe,allow
R4,ctx17,res43_read,deny
R9,ctx14,res22_exe,allow
R20,ctx17,res39_write,allow
R17,ctx6,res60_exe,allow
R13,ctx12,res36_exe,allow
R5,ctx19,res28_write,allow
R3,ctx7,res45_write,deny
R3,ctx3,res65_read,allow
R18,ctx15,res25_write,allow
R4,ctx17,res15_exe,allow
R7,ctx16,res62_write,allow
R14,ctx16,res36_write,allow
R3,ctx2,res69_exe,allow
R10,ctx3,res70_exe,allow
R5,ctx17,res13_read,allow
R19,ctx6,res59_write,allow
R14,ctx14,res14_exe,deny
R3,ctx8,res53_exe,allow
R3,ctx14,res59_write,allow
R15,ctx8,res19_write,allow
R14,ctx7,res54_write,deny
R4,ctx3,res47_write,allow
R10,ctx5,res42_exe,deny
R1,ctx2,res18_read,allow
R12,ctx1,res67_write,deny
R10,ctx3,res37_exe,allow
R8,ctx1,res36_exe,allow
R3,ctx15,res11_exe,allow
R9,ctx16,res32_exe,allow
R1,ctx15,res8_read,allow
R10,ctx4,res61_exe,allow
R19,ctx13,res24_exe,allow
R5,ctx6,res32_exe,allow
R18,ctx6,res7_write,allow
R7,ctx3,res58_write,allow
R2,ctx13,res65_write,allow
R16,ctx19,res44_exe,allow
R19,ctx3,res27_write,allow
R11,ctx6,res4_write,allow
R15,ctx4,res52_exe,allow
R5,ctx16,res63_read,allow
R9,ctx2,res7_read,allow
R10,ctx10,res38_read,allow
R1,ctx20,res69_exe,allow
R18,ctx4,res36_exe,allow
R10,ctx2,res64_write,deny
R15,ctx13,res46_read,allow
R19,ctx16,res11_write,allow
R7,ctx4,res10_exe,deny
R10,ctx1,res19_exe,deny
R8,ctx20,res12_read,deny
R1,ctx13,res42_exe,allow
R12,ctx12,res16_read,allow
R2,ctx1,res53_write,allow
R14,ctx17,res14_write,allow
R8,ctx13,res14_write,allow
R18,ctx10,res39_exe,allow
R10,ctx4,res56_exe,allow
R20,ctx18,res14_write,deny
R17,ctx4,res36_exe,allow
R3,ctx4,res63_write,deny
R6,ctx11,res14_exe,allow
R14,ctx16,res36_exe,deny
R13,ctx20,res23_read,allow
R17,ctx8,res64_read,deny
R17,ctx6,res62_exe,deny
R2,ctx6,res11_exe,allow
R15,ctx14,res45_exe,deny
R6,ctx20,res2_exe,allow
R11,ctx13,res1_exe,allow
R2,ctx20,res35_write,allow
R7,ctx11,res10_exe,allow
R18,ctx8,res68_exe,allow
R4,ctx14,res20_write,allow
R1,ctx17,res11_read,deny
R6,ctx10,res17_exe,allow
R19,ctx11,res48_exe,allow
R10,ctx15,res38_exe,allow
R20,ctx16,res29_exe,allow
R7,ctx19,res44_write,allow
R6,ctx8,res46_exe,allow
R2,ctx13,res15_write,deny
R5,ctx5,res62_exe,allow
R4,ctx2,res66_exe,allow
R9,ctx13,res13_exe,allow
R4,ctx8,res60_exe,deny
R12,ctx20,res10_exe,deny
R10,ctx9,res30_exe,deny
R20,ctx16,res29_write,allow
R9,ctx18,res40_write,allow
R3,ctx13,res23_write,allow
R8,ctx8,res32_exe,allow
R5,ctx14,res45_write,allow
R17,ctx16,res17_exe,allow
R4,ctx18,res53_write,allow
R7,ctx6,res9_exe,allow
R6,ctx6,res2_write,allow
R3,ctx12,res67_exe,allow
R2,ctx18,res34_exe,allow
R16,ctx6,res42_write,allow
R3,ctx9,res17_exe,allow
R9,ctx11,res65_exe,allow
R4,ctx1,res5_read,deny
R9,ctx16,res56_exe,deny
R13,ctx2,res39_exe,allow
R13,ctx3,res36_write,allow
R16,ctx13,res16_exe,allow
R13,ctx16,res31_exe,allow
R12,ctx7,res35_write,deny
R16,ctx16,res34_write,allow
R5,ctx12,res38_read,allow
R13,ctx8,res18_read,allow
R19,ctx19,res17_exe,allow
R11,ctx16,res48_read,deny
R10,ctx15,res46_read,allow
R8,ctx12,res25_exe,allow
R18,ctx9,res31_exe,allow
R11,ctx10,res22_write,allow
R9,ctx5,res15_exe,allow
R1,ctx5,res27_exe,allow
R13,ctx19,res41_exe,allow
R9,ctx14,res59_exe,allow
R12,ctx16,res24_exe,allow
R8,ctx11,res42_exe,deny
R19,ctx20,res42_exe,allow
R13,ctx20,res47_write,allow
R2,ctx10,res15_write,allow
R14,ctx4,res58_write,allow
R14,ctx3,res28_write,allow
R2,ctx9,res65_exe,allow
R6,ctx3,res38_write,allow
R7,ctx20,res25_write,deny
R2,ctx9,res65_write,allow
R16,ctx14,res19_exe,deny
R15,ctx1,res22_read,deny
R12,ctx11,res7_exe,allow
R10,ctx12,res37_exe,deny
R15,ctx7,res33_write,allow
R12,ctx1,res67_exe,allow
R19,ctx8,res60_exe,allow
R10,ctx2,res47_write,allow
R16,ctx15,res23_exe,allow
R11,ctx10,res58_exe,allow
R19,ctx11,res13_exe,allow
R18,ctx8,res19_exe,allow
R16,ctx4,res22_read,allow
R9,ctx7,res42_write,allow
R20,ctx4,res3_read,allow
R3,ctx11,res33_exe,deny
R13,ctx13,res19_exe,allow
R2,ctx18,res57_read,allow
R12,ctx15,res57_exe,allow
R13,ctx14,res36_exe,allow
R5,ctx4,res44_write,allow
R20,ctx8,res10_read,allow
R3,ctx20,res50_exe,allow
R4,ctx12,res54_write,allow
R5,ctx17,res34_exe,allow
R1,ctx16,res69_exe,deny
R15,ctx11,res7_exe,allow
R20,ctx4,res68_read,allow
R16,ctx20,res66_read,deny
R15,ctx7,res33_exe,deny
R11,ctx12,res65_read,allow
R14,ctx4,res11_write,allow
R4,ctx16,res26_exe,allow
R15,ctx12,res9_read,allow
R11,ctx18,res7_write,deny
R13,ctx13,res64_write,allow
R7,ctx7,res59_read,allow
R7,ctx13,res53_exe,allow
R5,ctx11,res10_exe,allow
R4,ctx12,res54_exe,allow
R2,ctx1,res66_exe,allow
R2,ctx11,res31_exe,allow
R11,ctx15,res22_write,deny
R14,ctx6,res6_exe,allow
R7,ctx1,res58_write,allow
R14,ctx18,res39_exe,allow
R16,ctx12,res8_exe,allow
R8,ctx2,res63_write,allow
R4,ctx1,res20_exe,allow
R6,ctx18,res17_write,allow
R20,ctx15,res65_exe,deny
R10,ctx3,res37_write,allow
R13,ctx9,res17_read,allow
R17,ctx17,res28_exe,allow
R9,ctx9,res26_read,allow
R17,ctx19,res66_write,allow
R14,ctx10,res30_exe,allow
R14,ctx12,res26_write,allow
R17,ctx5,res38_read,allow
R16,ctx19,res38_write,allow
R18,ctx17,res39_exe,allow
R3,ctx7,res1_exe,allow
R19,ctx2,res1_write,allow
R20,ctx2,res27_exe,allow
R8,ctx14,res7_write,allow
R15,ctx10,res2_exe,deny
R12,ctx19,res34_exe,allow
R11,ctx8,res66_exe,allow
R10,ctx14,res70_write,allow
R17,ctx10,res48_read,allow
R15,ctx10,res5_read,allow
R7,ctx1,res58_exe,allow
R19,ctx4,res28_exe,deny
R6,ctx18,res16_read,deny
R14,ctx17,res66_exe,allow
R6,ctx2,res46_exe,allow
R20,ctx11,res5_exe,allow
R4,ctx6,res70_exe,allow
R3,ctx19,res60_write,allow
R19,ctx16,res1_read,allow
R13,ctx11,res42_read,allow
R19,ctx6,res16_exe,allow
R10,ctx5,res14_exe,allow
R18,ctx15,res21_read,allow
R15,ctx15,res34_read,allow
R8,ctx15,res65_exe,allow
R15,ctx5,res27_read,allow
R2,ctx16,res33_write,allow
R3,ctx15,res59_exe,deny
R15,ctx2,res25_write,deny
R16,ctx8,res44_read,deny
R1,ctx4,res41_read,allow
R16,ctx18,res57_exe,allow
R20,ctx15,res33_read,allow
R17,ctx1,res65_exe,allow
R10,ctx11,res60_exe,deny
R12,ctx16,res66_write,allow
R8,ctx9,res21_exe,allow
R5,ctx3,res6_exe,deny
R15,ctx14,res32_exe,allow
R14,ctx18,res1_read,allow
R18,ctx6,res2_read,allow
R14,ctx8,res32_exe,deny
R5,ctx15,res47_write,allow
R17,ctx17,res7_exe,allow
R6,ctx10,res50_read,deny
R13,ctx10,res34_exe,deny
R18,ctx12,res51_exe,deny
R12,ctx5,res24_exe,allow
R16,ctx9,res40_exe,allow
R6,ctx4,res62_read,deny
R12,ctx10,res55_write,allow
R5,ctx4,res59_read,deny
R16,ctx17,res17_write,allow
R15,ctx3,res53_write,allow
R14,ctx7,res56_write,allow
R4,ctx5,res43_read,allow
R11,ctx3,res42_exe,deny
R17,ctx15,res18_read,allow
R17,ctx3,res16_exe,allow
R2,ctx20,res57_write,allow
R15,ctx2,res56_write,allow
R14,ctx13,res22_read,allow
R20,ctx1,res62_exe,allow
R16,ctx10,res11_write,allow
R15,ctx16,res15_exe,allow
R19,ctx12,res35_exe,allow
R20,ctx2,res2_read,allow
R15,ctx11,res7_write,allow
R6,ctx20,res64_read,allow
R1,ctx14,res36_exe,allow
R20,ctx7,res26_read,allow
R5,ctx10,res47_read,allow
R20,ctx18,res10_write,allow
R20,ctx12,res37_exe,allow
R10,ctx4,res56_write,allow
R13,ctx2,res39_write,allow
R8,ctx2,res63_exe,allow
R18,ctx15,res25_exe,allow
R16,ctx7,res67_write,allow
R11,ctx9,res26_read,allow
R18,ctx19,res24_read,allow
R20,ctx3,res16_read,allow
R5,ctx14,res1_exe,allow
R3,ctx10,res24_write,allow
R13,ctx15,res6_read,allow
R17,ctx9,res11_exe,allow
R19,ctx10,res12_exe,allow
R16,ctx11,res12_exe,allow
R10,ctx16,res23_exe,allow
R20,ctx10,res48_exe,deny
R4,ctx14,res44_exe,allow
R1,ctx5,res12_read,deny
R6,ctx2,res49_write,deny
R6,ctx6,res63_write,allow
R17,ctx18,res63_read,allow
R10,ctx16,res1_read,deny
R4,ctx2,res40_exe,allow
R2,ctx19,res35_exe,allow
R15,ctx6,res7_exe,allow
R16,ctx16,res34_exe,deny
R8,ctx5,res6_read,allow
R16,ctx7,res67_exe,allow
R5,ctx20,res39_exe,allow
R18,ctx3,res7_read,allow
R12,ctx10,res55_exe,allow
R18,ctx11,res58_exe,deny
R1,ctx1,res9_exe,allow
R9,ctx20,res65_write,allow
R9,ctx6,res35_exe,allow
R15,ctx16,res15_exe,deny
R17,ctx13,res38_exe,deny
R13,ctx8,res47_exe,allow
R7,ctx12,res51_write,allow
R16,ctx4,res49_write,deny
R5,ctx13,res44_exe,allow
R16,ctx16,res36_exe,deny
R14,ctx4,res58_exe,allow
R9,ctx2,res21_exe,allow
R17,ctx7,res35_exe,allow
R16,ctx11,res26_exe,allow
R15,ctx18,res1_write,allow
R2,ctx3,res39_exe,allow
R6,ctx4,res47_read,deny
R11,ctx19,res19_write,allow
R12,ctx5,res24_write,allow
R14,ctx19,res1_exe,allow
R13,ctx10,res5_exe,allow
R14,ctx20,res14_exe,allow
R19,ctx13,res24_write,deny
R6,ctx14,res58_exe,allow
R10,ctx9,res58_read,allow
R16,ctx15,res24_exe,allow
R5,ctx20,res39_write,allow
R1,ctx11,res17_read,deny
R13,ctx18,res67_read,deny
R6,ctx13,res49_write,allow
R18,ctx11,res58_write,allow
R16,ctx3,res7_exe,deny
R8,ctx8,res34_write,allow
R18,ctx7,res64_exe,allow
R11,ctx20,res22_exe,allow
R17,ctx9,res11_write,allow
R16,ctx17,res18_exe,deny
R5,ctx2,res6_read,allow
R1,ctx11,res60_exe,allow
R4,ctx2,res40_write,allow
R2,ctx7,res69_read,allow
R16,ctx20,res52_read,deny
R12,ctx9,res30_write,allow
R13,ctx4,res53_exe,allow
R16,ctx15,res23_write,allow
R4,ctx8,res9_exe,deny
R16,ctx8,res20_exe,allow
R7,ctx5,res12_exe,allow
R16,ctx10,res11_exe,deny
R13,ctx14,res17_exe,allow
R3,ctx19,res41_exe,deny
R13,ctx1,res6_exe,allow
R2,ctx16,res33_read,allow
R20,ctx6,res63_write,allow
R18,ctx9,res50_exe,allow
R17,ctx12,res61_write,deny
R19,ctx7,res24_write,allow
R5,ctx11,res64_exe,allow
R12,ctx18,res23_write,allow
R2,ctx13,res15_exe,allow
R2,ctx4,res21_exe,allow
R2,ctx7,res36_exe,allow
R10,ctx6,res9_exe,deny
R19,ctx7,res29_write,allow
R14,ctx14,res14_write,allow
R12,ctx3,res19_write,deny
R18,ctx2,res18_exe,allow
R20,ctx10,res48_write,allow
R20,ctx17,res39_exe,deny
R20,ctx20,res1_read,allow
R5,ctx18,res46_write,deny
R9,ctx15,res4_read,allow
R8,ctx6,res13_exe,allow
R6,ctx19,res69_exe,allow
R2,ctx7,res36_write,allow
R4,ctx12,res49_exe,allow
R1,ctx8,res1_write,allow
R17,ctx12,res67_write,allow
R7,ctx18,res36_write,deny
R16,ctx17,res17_exe,deny
R8,ctx3,res50_exe,allow
R17,ctx5,res8_exe,allow
R14,ctx3,res10_read,deny
R7,ctx12,res40_read,allow
R13,ctx19,res27_write,allow
R8,ctx4,res32_exe,deny
R12,ctx3,res19_exe,allow
R10,ctx19,res67_read,allow
R4,ctx19,res12_exe,allow
R19,ctx15,res46_exe,allow
R13,ctx18,res7_read,allow
R2,ctx8,res43_exe,allow
R7,ctx14,res30_exe,allow
R8,ctx13,res13_exe,deny
R13,ctx3,res69_read,allow
R7,ctx20,res40_write,deny
R18,ctx19,res5_read,allow
R1,ctx18,res27_exe,deny
R4,ctx13,res32_write,deny
R11,ctx14,res69_exe,deny
R2,ctx15,res51_write,allow
R20,ctx16,res62_write,allow
R11,ctx8,res66_write,allow
R2,ctx2,res10_exe,deny
R11,ctx13,res22_read,allow
R10,ctx12,res28_exe,allow
R20,ctx13,res39_exe,deny
R6,ctx16,res36_exe,allow
R11,ctx10,res58_write,allow
R15,ctx13,res68_read,allow
R14,ctx1,res16_write,allow
R8,ctx17,res1_read,allow
R20,ctx1,res42_exe,deny
R1,ctx12,res5_read,allow
R16,ctx13,res16_write,deny
R20,ctx7,res20_write,allow
R3,ctx8,res53_write,deny
R16,ctx18,res57_write,allow
R14,ctx2,res10_write,deny
R7,ctx15,res52_write,allow
R10,ctx10,res17_exe,allow
R16,ctx3,res40_read,allow
R6,ctx13,res62_exe,allow
R7,ctx6,res47_read,deny
R4,ctx11,res40_write,deny
R1,ctx10,res22_exe,deny
R7,ctx18,res21_exe,allow
R10,ctx14,res1_exe,allow
R9,ctx20,res49_exe,allow
R9,ctx1,res27_write,allow
R16,ctx9,res41_write,allow
R7,ctx17,res54_read,allow
R17,ctx5,res8_write,allow
R11,ctx19,res19_exe,allow
R9,ctx16,res32_write,allow
R12,ctx9,res30_exe,allow
R18,ctx13,res19_write,allow
R4,ctx13,res32_exe,allow
R20,ctx6,res23_read,allow
R5,ctx18,res46_exe,allow
R9,ctx6,res18_read,allow
R15,ctx15,res41_write,allow
R15,ctx12,res14_read,allow
R1,ctx13,res22_exe,allow
R1,ctx3,res59_read,allow
R9,ctx7,res16_exe,allow
R9,ctx4,res21_read,allow
R5,ctx3,res68_exe,allow
R2,ctx1,res53_exe,allow
R20,ctx9,res70_exe,deny
R9,ctx1,res42_exe,allow
R18,ctx12,res23_read,allow
R10,ctx1,res44_write,allow
R9,ctx11,res69_exe,deny
R1,ctx12,res34_exe,deny
R4,ctx7,res26_exe,allow
R8,ctx4,res41_read,allow
R6,ctx11,res48_exe,allow
R11,ctx3,res21_exe,allow
R13,ctx4,res45_exe,allow
R10,ctx14,res70_exe,deny
R6,ctx2,res49_exe,allow
R17,ctx4,res44_read,allow
R12,ctx8,res56_exe,allow
R3,ctx4,res63_exe,allow
R10,ctx5,res42_write,allow
R4,ctx11,res40_exe,allow
R1,ctx6,res32_read,allow
R11,ctx6,res70_exe,deny
R12,ctx9,res33_write,deny
R1,ctx7,res21_exe,allow
R13,ctx12,res36_write,allow
R1,ctx6,res32_read,allow
R4,ctx4,res5_read,allow
R16,ctx2,res30_exe,allow
R4,ctx3,res47_exe,allow
R6,ctx8,res48_exe,deny
R2,ctx19,res44_exe,deny
R14,ctx1,res70_read,allow
R13,ctx16,res31_write,allow
R15,ctx19,res45_read,allow
R13,ctx4,res45_write,deny
R20,ctx2,res27_write,allow
R5,ctx1,res9_read,allow
R4,ctx20,res5_exe,allow
R8,ctx9,res22_exe,deny
R5,ctx3,res68_write,allow
R6,ctx15,res62_write,allow
R20,ctx9,res70_write,allow
R5,ctx14,res1_write,allow
R6,ctx9,res48_read,allow
R5,ctx6,res19_exe,allow
R4,ctx9,res36_read,allow
R7,ctx20,res40_exe,allow
R20,ctx9,res37_exe,deny
R11,ctx17,res15_write,allow
R7,ctx13,res28_read,allow
R5,ctx12,res8_exe,allow
R19,ctx6,res16_write,allow
R14,ctx10,res9_exe,deny
R3,ctx12,res30_exe,allow
R14,ctx6,res22_exe,deny
R18,ctx14,res26_read,allow
R11,ctx4,res8_write,allow
R3,ctx18,res3_read,allow
R7,ctx7,res34_exe,allow
R20,ctx3,res32_write,deny
R15,ctx3,res44_exe,deny
R13,ctx12,res53_read,deny
R1,ctx11,res60_write,allow
R8,ctx10,res9_exe,allow
R8,ctx20,res5_exe,allow
R12,ctx18,res23_exe,allow
R1,ctx19,res41_read,allow
R3,ctx6,res67_exe,allow
R15,ctx17,res21_exe,deny
R4,ctx19,res56_write,allow
R11,ctx15,res22_exe,allow
R7,ctx3,res64_read,allow
R15,ctx7,res59_exe,allow
R8,ctx16,res2_read,allow
R11,ctx16,res35_exe,deny
R9,ctx1,res27_exe,allow
R1,ctx19,res59_read,allow
R14,ctx9,res43_read,allow
R12,ctx4,res46_exe,deny
R12,ctx14,res12_exe,allow
R14,ctx13,res27_read,allow
R4,ctx3,res20_exe,allow
R7,ctx18,res36_exe,allow
R2,ctx15,res35_read,allow
R16,ctx1,res14_exe,allow
R17,ctx13,res37_exe,allow
R14,ctx5,res12_exe,deny
R9,ctx19,res14_write,allow
R11,ctx6,res70_write,allow
R1,ctx17,res39_exe,allow
R12,ctx6,res43_exe,allow
R8,ctx7,res59_exe,allow
R1,ctx15,res12_exe,allow
R5,ctx6,res32_write,allow
R13,ctx14,res36_write,allow
R13,ctx6,res19_exe,allow
R14,ctx15,res34_exe,allow
R14,ctx9,res59_read,deny
R2,ctx2,res27_write,allow
R20,ctx19,res9_read,allow
