Role,Context,Capability,Permission
R20,ctx16,res7_exe,deny
R16,ctx14,res4_exe,allow
R11,ctx10,res4_read,allow
R14,ctx4,res3_write,allow
R6,ctx20,res10_exe,allow
R6,ctx14,res9_read,allow
R11,ctx7,res1_read,allow
R17,ctx5,res8_write,allow
R16,ctx17,res2_exe,deny
R10,ctx7,res5_read,allow
R18,ctx7,res9_write,allow
R8,ctx20,res1_exe,allow
R7,ctx14,res1_write,allow
R7,ctx4,res6_write,allow
R16,ctx8,res1_read,allow
R10,ctx16,res10_write,allow
R10,ctx11,res7_exe,allow
R15,ctx10,res3_exe,deny
R18,ctx8,res9_exe,allow
R19,ctx18,res9_read,allow
R6,ctx5,res9_write,allow
R7,ctx5,res10_exe,allow
R3,ctx15,res3_read,allow
R8,ctx10,res9_read,allow
R8,ctx1,res8_read,allow
R12,ctx1,res5_exe,allow
R11,ctx20,res1_read,allow
R9,ctx4,res5_read,allow
R4,ctx8,res2_exe,allow
R4,ctx9,res6_write,allow
R3,ctx13,res8_write,deny
R3,ctx9,res9_write,deny
R19,ctx8,res5_exe,allow
R8,ctx13,res6_read,allow
R13,ctx7,res1_write,deny
R9,ctx17,res6_write,allow
R19,ctx3,res7_exe,allow
R19,ctx2,res2_write,allow
R15,ctx1,res5_read,allow
R8,ctx7,res2_exe,deny
R12,ctx5,res8_read,allow
R2,ctx3,res2_read,allow
R19,ctx9,res1_write,allow
R5,ctx6,res4_write,allow
R20,ctx8,res2_read,allow
R13,ctx6,res5_exe,deny
R19,ctx2,res1_exe,allow
R16,ctx2,res2_write,allow
R11,ctx13,res3_read,allow
R13,ctx11,res10_exe,allow
R1,ctx18,res1_exe,allow
R15,ctx17,res8_write,deny
R3,ctx14,res8_exe,allow
R1,ctx8,res8_exe,allow
R10,ctx15,res1_read,allow
R7,ctx10,res5_write,allow
R1,ctx5,res2_exe,allow
R3,ctx18,res6_read,allow
R7,ctx18,res5_write,allow
R11,ctx18,res9_exe,allow
R5,ctx2,res1_exe,allow
R20,ctx5,res1_exe,allow
R19,ctx2,res2_exe,deny
R3,ctx19,res4_write,allow
R15,ctx2,res3_exe,allow
R17,ctx9,res10_exe,allow
R13,ctx18,res8_write,allow
R4,ctx3,res4_write,deny
R16,ctx20,res8_read,deny
R10,ctx1,res6_exe,allow
R4,ctx1,res1_write,allow
R6,ctx16,res6_exe,allow
R18,ctx4,res8_write,allow
R5,ctx10,res9_write,allow
R9,ctx18,res8_exe,allow
R14,ctx12,res9_exe,allow
R5,ctx1,res9_exe,allow
R17,ctx18,res7_read,deny
R14,ctx10,res9_exe,allow
R5,ctx9,res8_read,allow
R8,ctx7,res2_write,allow
R4,ctx10,res9_read,allow
R2,ctx5,res1_exe,deny
R13,ctx15,res8_write,allow
R4,ctx4,res8_write,allow
R12,ctx10,res10_exe,allow
R14,ctx11,res9_write,deny
R19,ctx19,res10_exe,allow
R19,ctx6,res3_exe,allow
R14,ctx1,res4_exe,allow
R2,ctx20,res4_read,allow
R3,ctx20,res10_exe,deny
R7,ctx14,res8_write,allow
R7,ctx1,res1_exe,deny
R20,ctx4,res3_exe,allow
R20,ctx3,res3_write,allow
R7,ctx5,res3_read,allow
R3,ctx5,res1_write,deny
R1,ctx16,res1_write,allow
R18,ctx12,res6_read,deny
R16,ctx17,res4_write,allow
R17,ctx2,res10_exe,allow
R18,ctx19,res7_read,allow
R12,ctx9,res7_exe,allow
R3,ctx12,res8_read,allow
R12,ctx5,res5_write,allow
R7,ctx12,res6_exe,deny
R5,ctx1,res2_write,allow
R15,ctx8,res5_write,allow
R1,ctx10,res8_exe,allow
R14,ctx1,res1_write,allow
R14,ctx3,res1_exe,deny
R16,ctx13,res5_exe,allow
R7,ctx20,res5_exe,allow
R5,ctx15,res9_exe,allow
R16,ctx16,res10_write,deny
R5,ctx7,res3_read,allow
R10,ctx8,res10_exe,allow
R10,ctx19,res4_read,allow
R12,ctx4,res1_read,allow
R6,ctx6,res6_read,allow
R16,ctx3,res7_read,deny
R8,ctx11,res5_read,allow
R13,ctx17,res2_write,allow
R2,ctx7,res8_write,deny
R17,ctx4,res3_exe,deny
R11,ctx8,res3_read,allow
R1,ctx19,res10_write,allow
R9,ctx3,res4_exe,allow
R15,ctx15,res8_read,allow
R9,ctx11,res5_exe,allow
R12,ctx12,res7_write,allow
R5,ctx10,res4_exe,deny
R14,ctx15,res5_read,allow
R1,ctx1,res8_read,allow
R12,ctx6,res8_exe,allow
R10,ctx7,res2_read,allow
R12,ctx19,res7_read,deny
R15,ctx12,res5_exe,deny
R14,ctx11,res4_exe,allow
R17,ctx1,res3_write,allow
R1,ctx16,res1_exe,deny
R8,ctx9,res5_exe,deny
R13,ctx15,res4_write,allow
R1,ctx14,res8_read,allow
R17,ctx18,res8_exe,deny
R7,ctx2,res6_write,allow
R7,ctx7,res2_write,allow
R17,ctx2,res10_read,allow
R2,ctx5,res3_exe,allow
R9,ctx11,res6_exe,allow
R5,ctx5,res2_write,allow
R20,ctx14,res4_write,allow
R7,ctx20,res3_exe,allow
R6,ctx7,res1_exe,allow
R12,ctx3,res3_exe,deny
R3,ctx6,res3_exe,allow
R8,ctx12,res9_read,allow
R5,ctx5,res8_exe,allow
R5,ctx11,res8_exe,allow
R11,ctx19,res4_write,allow
R6,ctx13,res1_exe,deny
R1,ctx3,res2_write,allow
R11,ctx15,res5_read,allow
R15,ctx7,res8_write,allow
R1,ctx17,res6_write,allow
R1,ctx17,res8_exe,allow
R4,ctx19,res7_read,allow
R2,ctx6,res4_write,allow
R15,ctx19,res7_exe,allow
R9,ctx12,res8_write,allow
R5,ctx3,res9_read,allow
R3,ctx7,res4_write,allow
R7,ctx13,res8_exe,allow
R11,ctx14,res1_write,allow
R15,ctx5,res5_exe,deny
R11,ctx17,res9_write,deny
R20,ctx2,res8_write,allow
R19,ctx6,res2_write,allow
R5,ctx17,res10_read,allow
R19,ctx7,res9_exe,deny
R6,ctx8,res5_exe,allow
R3,ctx11,res3_exe,allow
R2,ctx2,res10_write,allow
R13,ctx19,res1_read,allow
R14,ctx3,res8_write,allow
R16,ctx12,res6_write,allow
R13,ctx11,res10_exe,allow
R20,ctx12,res2_exe,deny
R1,ctx5,res7_exe,allow
R4,ctx7,res2_read,deny
R7,ctx12,res6_read,allow
R2,ctx9,res5_read,allow
R10,ctx12,res2_exe,allow
R3,ctx20,res1_write,allow
R15,ctx20,res8_read,allow
R15,ctx10,res6_read,allow
R7,ctx20,res5_write,deny
R10,ctx19,res2_exe,deny
R18,ctx13,res5_read,deny
R8,ctx6,res2_read,allow
R20,ctx8,res4_write,deny
R20,ctx10,res8_exe,deny
R4,ctx11,res7_write,deny
R15,ctx16,res8_exe,allow
R1,ctx15,res4_write,allow
R3,ctx7,res4_exe,deny
R15,ctx17,res3_exe,allow
R8,ctx17,res5_exe,allow
R15,ctx7,res8_exe,allow
R8,ctx3,res4_read,deny
R4,ctx16,res3_write,allow
R6,ctx18,res9_exe,allow
R19,ctx12,res6_write,allow
R3,ctx1,res7_write,allow
R18,ctx7,res7_exe,allow
R11,ctx1,res4_read,allow
R3,ctx1,res9_exe,allow
R6,ctx9,res6_read,deny
R19,ctx10,res3_read,allow
R9,ctx12,res8_exe,deny
R4,ctx13,res3_read,allow
R5,ctx20,res10_exe,allow
R17,ctx4,res1_write,allow
R3,ctx15,res5_write,allow
R15,ctx13,res9_write,allow
R8,ctx16,res9_read,allow
R1,ctx4,res8_exe,deny
R19,ctx20,res7_exe,allow
R16,ctx4,res8_write,allow
R18,ctx16,res7_write,allow
R2,ctx9,res4_write,allow
R12,ctx16,res4_write,allow
R19,ctx1,res10_write,allow
R9,ctx13,res7_write,deny
R18,ctx17,res7_write,allow
R4,ctx17,res2_exe,allow
R15,ctx11,res10_exe,allow
R10,ctx17,res4_exe,allow
R2,ctx17,res10_write,allow
R2,ctx16,res4_exe,deny
R4,ctx11,res7_exe,allow
R18,ctx14,res3_write,allow
R1,ctx19,res4_read,allow
R20,ctx6,res3_write,deny
R17,ctx8,res1_write,allow
R11,ctx17,res9_exe,allow
R7,ctx17,res2_write,allow
R12,ctx18,res5_read,allow
R1,ctx4,res1_write,allow
R9,ctx15,res1_write,allow
R12,ctx20,res3_exe,deny
R1,ctx3,res8_exe,deny
R9,ctx19,res8_read,allow
R5,ctx16,res6_exe,allow
R15,ctx3,res4_write,allow
R8,ctx5,res8_exe,allow
R14,ctx2,res2_exe,allow
R17,ctx7,res4_exe,allow
R14,ctx15,res7_exe,allow
R20,ctx7,res6_exe,allow
R14,ctx12,res1_write,deny
R13,ctx15,res4_exe,allow
R14,ctx17,res8_exe,allow
R19,ctx6,res2_exe,allow
R16,ctx3,res6_exe,allow
R14,ctx16,res3_exe,allow
R7,ctx19,res5_exe,allow
R11,ctx18,res6_read,allow
R13,ctx18,res3_exe,allow
R6,ctx3,res9_write,allow
R8,ctx6,res6_read,allow
R17,ctx6,res10_exe,allow
R14,ctx9,res6_read,allow
R16,ctx6,res2_exe,allow
R11,ctx9,res3_exe,deny
R15,ctx13,res9_exe,allow
R18,ctx6,res5_read,allow
R13,ctx10,res7_read,allow
R14,ctx12,res9_write,deny
R10,ctx20,res1_exe,allow
R16,ctx7,res2_read,allow
R2,ctx8,res9_write,allow
R18,ctx9,res6_exe,allow
R18,ctx20,res4_exe,allow
R7,ctx3,res9_read,allow
R13,ctx9,res6_write,allow
R2,ctx5,res3_write,deny
R4,ctx20,res5_write,allow
R8,ctx1,res1_write,deny
R10,ctx14,res9_read,deny
R4,ctx12,res2_exe,deny
R2,ctx10,res10_exe,allow
R13,ctx20,res5_exe,allow
R14,ctx19,res7_exe,allow
R6,ctx12,res9_read,allow
R9,ctx9,res4_exe,allow
R12,ctx17,res10_read,allow
R1,ctx2,res9_exe,allow
R20,ctx1,res2_exe,allow
R14,ctx5,res6_exe,deny
R13,ctx14,res5_exe,deny
R17,ctx14,res3_exe,allow
R8,ctx15,res5_write,allow
R10,ctx12,res10_write,allow
R7,ctx1,res10_write,allow
R7,ctx18,res5_exe,allow
R9,ctx6,res5_exe,deny
R8,ctx4,res10_write,deny
R15,ctx1,res8_write,allow
R13,ctx18,res8_exe,allow
R19,ctx1,res6_read,deny
R8,ctx4,res10_exe,allow
R7,ctx8,res7_exe,allow
R13,ctx3,res5_read,allow
R20,ctx10,res8_write,allow
R10,ctx3,res2_read,allow
R1,ctx10,res1_exe,allow
R18,ctx4,res8_exe,allow
R12,ctx10,res7_read,allow
R5,ctx20,res10_write,deny
R3,ctx3,res1_exe,deny
R20,ctx11,res5_exe,allow
R3,ctx19,res4_exe,allow
R5,ctx4,res2_exe,allow
R9,ctx17,res6_exe,allow
R10,ctx2,res9_exe,allow
R2,ctx1,res3_write,allow
R9,ctx10,res3_exe,allow
R15,ctx8,res3_exe,allow
R18,ctx11,res3_exe,allow
R19,ctx13,res4_read,allow
R1,ctx13,res5_write,allow
R13,ctx12,res7_exe,allow
R19,ctx19,res10_read,deny
R17,ctx7,res4_write,allow
R20,ctx9,res6_read,allow
R16,ctx4,res7_write,deny
R9,ctx18,res7_read,allow
R7,ctx6,res6_exe,allow
R4,ctx16,res10_read,deny
R9,ctx11,res5_write,allow
R15,ctx16,res8_write,allow
R6,ctx16,res5_write,deny
R6,ctx10,res7_exe,allow
R12,ctx13,res2_exe,allow
R9,ctx15,res1_exe,allow
R2,ctx14,res8_write,allow
R6,ctx2,res10_read,allow
R10,ctx10,res1_exe,allow
R20,ctx3,res10_exe,deny
R14,ctx20,res2_exe,allow
R2,ctx6,res10_exe,allow
R3,ctx10,res2_exe,allow
R20,ctx17,res1_exe,deny
R17,ctx3,res4_read,allow
R10,ctx4,res4_write,allow
R6,ctx1,res7_write,allow
R13,ctx2,res10_exe,allow
R15,ctx18,res3_exe,deny
R14,ctx5,res8_exe,allow
R2,ctx2,res4_exe,deny
R11,ctx2,res5_exe,allow
R19,ctx15,res8_write,deny
R10,ctx1,res1_exe,allow
R8,ctx18,res10_exe,deny
R10,ctx13,res1_read,allow
R18,ctx5,res2_exe,deny
R1,ctx16,res3_read,allow
R8,ctx12,res5_exe,allow
R2,ctx7,res8_write,deny
R6,ctx17,res9_exe,allow
R11,ctx2,res5_write,allow
R14,ctx16,res9_write,allow
R7,ctx18,res7_read,allow
R10,ctx13,res10_read,allow
R2,ctx19,res8_read,deny
R7,ctx2,res6_exe,allow
R15,ctx10,res3_write,allow
R13,ctx13,res7_read,allow
R14,ctx6,res3_exe,allow
R6,ctx17,res9_exe,allow
R5,ctx8,res3_exe,deny
R9,ctx3,res4_write,deny
R16,ctx2,res2_exe,deny
R14,ctx17,res8_exe,allow
R10,ctx10,res4_read,allow
R5,ctx14,res6_read,allow
R20,ctx6,res3_write,allow
R2,ctx10,res10_write,allow
R19,ctx16,res7_write,allow
R7,ctx14,res1_exe,allow
R10,ctx11,res10_read,allow
R18,ctx12,res8_read,allow
R13,ctx4,res4_exe,allow
R11,ctx9,res8_exe,allow
R20,ctx13,res3_read,allow
R14,ctx11,res9_exe,deny
R9,ctx7,res1_exe,deny
R15,ctx3,res9_write,allow
R16,ctx10,res5_exe,allow
R7,ctx3,res5_exe,allow
R2,ctx19,res3_read,allow
R8,ctx1,res1_exe,allow
R2,ctx4,res9_exe,allow
R6,ctx4,res5_exe,allow
R1,ctx6,res8_exe,allow
R7,ctx9,res3_read,allow
R16,ctx8,res2_exe,allow
R12,ctx20,res3_write,allow
R2,ctx13,res5_exe,allow
R4,ctx15,res3_exe,allow
R9,ctx4,res10_write,allow
R2,ctx12,res6_read,deny
R20,ctx18,res7_read,deny
R4,ctx7,res4_write,allow
R18,ctx15,res2_write,allow
R1,ctx1,res10_exe,allow
R10,ctx12,res2_write,deny
R11,ctx5,res9_exe,allow
R20,ctx4,res7_exe,deny
R9,ctx12,res2_exe,deny
R20,ctx11,res3_read,allow
R12,ctx18,res5_read,allow
R18,ctx2,res4_read,allow
R16,ctx9,res1_exe,deny
R10,ctx19,res2_write,allow
R20,ctx20,res10_read,allow
R13,ctx5,res9_exe,allow
R13,ctx6,res5_write,allow
R14,ctx6,res10_exe,allow
R18,ctx1,res4_exe,allow
R3,ctx17,res4_read,allow
R15,ctx4,res3_write,deny
R12,ctx7,res9_exe,allow
R18,ctx16,res6_exe,deny
R19,ctx1,res10_exe,allow
R2,ctx15,res2_exe,allow
R18,ctx9,res2_read,allow
R6,ctx8,res1_read,deny
R3,ctx8,res5_read,allow
R16,ctx16,res8_read,allow
R5,ctx8,res3_write,deny
R15,ctx12,res6_exe,allow
R14,ctx3,res8_exe,allow
R8,ctx2,res6_write,allow
R16,ctx4,res7_exe,allow
R10,ctx1,res1_write,allow
R11,ctx12,res9_exe,allow
R2,ctx1,res7_exe,allow
R10,ctx12,res10_exe,deny
R3,ctx13,res8_exe,allow
R2,ctx11,res9_read,allow
R1,ctx4,res1_exe,deny
R10,ctx4,res4_exe,allow
R12,ctx19,res3_read,allow
R19,ctx13,res8_read,allow
R3,ctx17,res1_write,allow
R15,ctx14,res2_exe,deny
R13,ctx1,res7_read,allow
R4,ctx16,res3_exe,allow
R4,ctx9,res8_exe,deny
R6,ctx11,res9_exe,allow
R18,ctx8,res2_exe,allow
R4,ctx12,res3_exe,deny
R10,ctx14,res10_read,allow
R9,ctx13,res7_exe,allow
R19,ctx12,res6_exe,allow
R9,ctx8,res8_exe,allow
R2,ctx3,res6_write,allow
R4,ctx4,res8_exe,allow
R6,ctx3,res9_exe,allow
R3,ctx11,res9_exe,deny
R5,ctx12,res2_read,allow
R16,ctx11,res1_exe,allow
R14,ctx15,res7_write,allow
R4,ctx8,res8_read,deny
R19,ctx9,res6_read,allow
R15,ctx12,res5_write,allow
R12,ctx7,res2_read,allow
R8,ctx4,res9_exe,allow
R9,ctx7,res1_write,allow
R19,ctx4,res6_exe,allow
R13,ctx1,res6_exe,deny
R11,ctx4,res8_write,allow
R3,ctx6,res2_write,allow
R1,ctx14,res2_read,allow
R19,ctx5,res2_exe,allow
R7,ctx16,res2_write,allow
R2,ctx7,res8_exe,allow
R17,ctx7,res6_read,allow
R18,ctx5,res2_write,deny
R12,ctx15,res9_exe,allow
R18,ctx20,res6_read,allow
R11,ctx14,res1_exe,allow
R8,ctx8,res1_read,allow
R8,ctx18,res10_write,allow
R19,ctx15,res8_exe,allow
R15,ctx17,res8_exe,allow
R19,ctx4,res2_write,deny
R19,ctx17,res5_exe,allow
R2,ctx2,res10_exe,allow
R20,ctx7,res8_write,allow
R20,ctx14,res4_exe,allow
R18,ctx19,res9_write,allow
R4,ctx1,res1_exe,allow
R19,ctx3,res1_exe,allow
R9,ctx14,res1_exe,allow
R8,ctx5,res3_exe,allow
R16,ctx1,res4_exe,allow
R12,ctx20,res5_exe,allow
R16,ctx16,res10_exe,allow
R6,ctx14,res7_read,allow
R6,ctx15,res9_read,deny
R2,ctx16,res2_exe,allow
R12,ctx2,res5_exe,allow
R15,ctx6,res1_exe,deny
R16,ctx5,res8_write,deny
R7,ctx17,res9_exe,allow
R4,ctx4,res9_read,allow
R7,ctx10,res10_exe,allow
R4,ctx14,res10_exe,allow
R1,ctx6,res8_write,allow
R6,ctx1,res7_exe,deny
R16,ctx11,res6_exe,deny
R3,ctx6,res3_write,allow
R18,ctx10,res1_write,allow
R16,ctx14,res4_write,allow
R5,ctx15,res3_write,allow
R12,ctx12,res1_read,allow
R4,ctx18,res6_write,allow
R20,ctx19,res9_exe,allow
R20,ctx19,res4_read,deny
R18,ctx14,res10_exe,allow
R13,ctx4,res4_exe,allow
R20,ctx17,res1_write,allow
R13,ctx1,res6_write,deny
R9,ctx9,res10_write,deny
R15,ctx5,res4_write,allow
R1,ctx5,res2_write,allow
R7,ctx14,res8_exe,deny
R4,ctx17,res10_write,allow
R3,ctx5,res2_read,deny
R6,ctx9,res2_read,allow
R12,ctx13,res2_write,allow
R11,ctx20,res1_exe,allow
R6,ctx6,res8_exe,allow
R8,ctx9,res1_read,allow
R20,ctx15,res3_write,allow
R8,ctx20,res1_read,allow
R9,ctx15,res1_read,allow
R11,ctx2,res7_read,allow
R14,ctx11,res4_write,allow
R14,ctx8,res4_read,deny
R2,ctx8,res9_exe,allow
R3,ctx18,res10_write,allow
R4,ctx6,res6_exe,allow
R4,ctx17,res10_exe,allow
R15,ctx4,res3_exe,allow
R15,ctx14,res9_read,allow
R4,ctx2,res6_read,allow
R2,ctx18,res10_read,allow
R1,ctx7,res10_exe,allow
R7,ctx16,res2_exe,allow
R17,ctx6,res9_read,allow
R20,ctx12,res9_exe,allow
R8,ctx7,res4_exe,allow
R3,ctx2,res9_write,allow
R9,ctx8,res9_exe,allow
R1,ctx18,res1_exe,allow
R14,ctx14,res7_exe,deny
R3,ctx5,res1_exe,deny
R11,ctx13,res9_read,allow
R5,ctx9,res4_exe,allow
R12,ctx1,res5_write,allow
R14,ctx13,res9_exe,allow
R20,ctx6,res3_exe,deny
R7,ctx11,res9_read,allow
R16,ctx18,res8_read,allow
R9,ctx20,res4_write,allow
R11,ctx3,res1_write,allow
R18,ctx2,res4_read,allow
R13,ctx2,res5_read,deny
R7,ctx3,res5_write,allow
R3,ctx9,res9_exe,allow
R5,ctx18,res6_read,allow
R16,ctx1,res9_read,allow
R12,ctx14,res10_exe,allow
R6,ctx18,res5_read,allow
R10,ctx8,res10_read,deny
R5,ctx13,res7_read,allow
R8,ctx18,res9_read,allow
R9,ctx2,res5_exe,allow
R16,ctx13,res8_exe,allow
R3,ctx20,res1_exe,allow
R5,ctx13,res2_exe,allow
R2,ctx8,res8_write,allow
R6,ctx10,res7_write,allow
R11,ctx4,res8_exe,allow
R20,ctx16,res9_read,allow
R9,ctx13,res4_exe,allow
R9,ctx6,res9_read,allow
R17,ctx19,res10_read,allow
R2,ctx11,res5_exe,allow
R18,ctx16,res7_exe,allow
R13,ctx8,res9_exe,allow
R2,ctx15,res2_write,allow
R18,ctx10,res5_exe,allow
R14,ctx6,res3_write,deny
R7,ctx7,res2_exe,allow
R13,ctx4,res4_write,allow
R19,ctx10,res7_exe,allow
R9,ctx4,res10_exe,allow
R16,ctx19,res7_exe,deny
R10,ctx6,res2_read,allow
R7,ctx17,res2_exe,deny
R8,ctx19,res9_exe,allow
R15,ctx19,res7_write,allow
R16,ctx10,res3_write,allow
R16,ctx17,res2_write,deny
R2,ctx18,res10_write,allow
R10,ctx17,res8_exe,allow
R10,ctx3,res8_write,allow
R3,ctx8,res7_exe,allow
R4,ctx3,res4_exe,allow
R14,ctx1,res1_exe,allow
R4,ctx15,res9_read,deny
R5,ctx1,res9_write,allow
R18,ctx14,res3_exe,allow
R1,ctx3,res8_write,allow
R18,ctx19,res9_exe,allow
R18,ctx3,res6_read,allow
R11,ctx10,res5_exe,allow
R11,ctx10,res5_write,allow
R9,ctx1,res4_exe,deny
R2,ctx12,res6_write,allow
R20,ctx2,res7_exe,allow
R5,ctx18,res9_exe,allow
R17,ctx13,res8_exe,allow
R1,ctx17,res6_exe,allow
R20,ctx3,res3_exe,allow
R12,ctx14,res6_exe,allow
R13,ctx8,res3_read,allow
R18,ctx17,res7_exe,allow
R11,ctx3,res1_exe,allow
R19,ctx14,res3_read,deny
R17,ctx1,res9_exe,allow
R13,ctx7,res5_read,allow
R5,ctx14,res8_exe,allow
R15,ctx19,res8_exe,deny
R1,ctx18,res1_write,allow
R15,ctx1,res8_exe,allow
R17,ctx16,res9_read,allow
R15,ctx9,res2_read,allow
R14,ctx17,res8_write,allow
R12,ctx8,res3_exe,allow
R11,ctx16,res9_exe,allow
R16,ctx14,res7_exe,allow
R17,ctx15,res1_exe,allow
R20,ctx3,res10_write,deny
R4,ctx1,res6_read,allow
R14,ctx2,res7_read,allow
R16,ctx18,res8_exe,deny
R19,ctx4,res2_exe,allow
R10,ctx6,res4_exe,allow
R14,ctx18,res3_write,allow
R6,ctx13,res9_write,allow
R12,ctx15,res10_read,deny
R7,ctx13,res8_exe,allow
R16,ctx10,res3_exe,allow
R17,ctx12,res6_exe,deny
R9,ctx5,res2_exe,deny
R7,ctx17,res9_write,allow
R8,ctx8,res7_read,allow
R3,ctx7,res4_read,allow
R16,ctx15,res1_read,allow
R19,ctx15,res7_exe,deny
R18,ctx10,res5_write,allow
R1,ctx10,res8_write,allow
R11,ctx6,res7_exe,allow
R20,ctx16,res7_write,allow
R12,ctx16,res1_read,allow
R9,ctx10,res6_exe,allow
R4,ctx20,res3_read,allow
R6,ctx15,res4_exe,allow
R11,ctx16,res4_exe,allow
R13,ctx17,res2_exe,allow
R18,ctx1,res4_write,allow
R15,ctx6,res4_exe,allow
R12,ctx11,res5_exe,allow
R17,ctx10,res4_write,deny
R14,ctx8,res10_exe,allow
R16,ctx9,res8_read,allow
R10,ctx5,res4_read,allow
R15,ctx3,res9_exe,allow
R10,ctx18,res3_read,allow
R14,ctx6,res10_write,deny
R5,ctx6,res6_exe,allow
R18,ctx11,res3_write,allow
R6,ctx13,res1_write,allow
R4,ctx6,res1_exe,allow
R7,ctx9,res1_read,allow
R8,ctx10,res3_read,allow
R5,ctx4,res2_exe,deny
R8,ctx13,res5_exe,allow
R16,ctx15,res7_write,allow
R15,ctx13,res6_exe,allow
R16,ctx8,res2_write,allow
R2,ctx8,res8_exe,allow
R4,ctx2,res8_read,deny
R18,ctx15,res9_exe,allow
R9,ctx20,res4_exe,allow
R12,ctx17,res4_read,allow
R13,ctx10,res2_read,deny
R6,ctx5,res9_exe,allow
R4,ctx5,res1_read,deny
R17,ctx5,res3_exe,deny
R11,ctx4,res1_exe,allow
R10,ctx18,res1_exe,allow
R7,ctx19,res7_read,deny
R11,ctx11,res6_exe,allow
R11,ctx6,res6_exe,allow
R8,ctx14,res9_exe,allow
R6,ctx7,res1_write,allow
R17,ctx11,res8_write,deny
R11,ctx8,res10_read,deny
R13,ctx17,res6_exe,allow
R6,ctx11,res7_exe,allow
R15,ctx9,res8_exe,allow
R4,ctx5,res1_exe,allow
R8,ctx17,res5_write,allow
R12,ctx11,res8_exe,allow
R20,ctx14,res10_exe,deny
R11,ctx1,res9_exe,allow
R4,ctx8,res2_write,allow
R11,ctx6,res7_write,deny
R17,ctx10,res4_read,allow
R3,ctx14,res2_read,deny
R9,ctx20,res1_exe,allow
R6,ctx13,res9_exe,deny
R17,ctx16,res5_exe,allow
R11,ctx1,res9_write,deny
R2,ctx6,res4_exe,allow
R1,ctx11,res8_read,allow
R11,ctx11,res6_read,allow
R17,ctx13,res7_read,allow
R15,ctx2,res9_read,allow
R2,ctx3,res6_exe,allow
R8,ctx14,res8_exe,allow
R3,ctx17,res1_exe,allow
R2,ctx17,res10_exe,allow
R4,ctx6,res6_write,deny
R11,ctx9,res8_write,allow
R20,ctx1,res8_exe,allow
R9,ctx9,res10_exe,deny
R16,ctx20,res3_exe,allow
R5,ctx17,res8_exe,allow
R1,ctx8,res8_write,allow
R3,ctx10,res3_exe,allow
R20,ctx14,res10_write,allow
R13,ctx5,res9_write,allow
R10,ctx5,res8_exe,allow
R13,ctx12,res9_write,allow
R13,ctx8,res9_write,allow
